i,j,k,I_scaled
3,7,19,-155
3,8,9,-274
3,8,10,-193
3,8,11,-227
3,8,12,-108
3,8,13,-193
3,8,14,-202
3,8,15,-79
3,8,16,-208
3,8,17,-221
3,8,18,-162
3,8,19,-205
3,9,10,-146
3,9,11,-246
3,9,12,-107
3,9,13,-243
3,9,14,-184
3,9,15,-111
3,9,16,-192
3,9,17,-216
3,9,18,-162
3,9,19,-217
3,10,11,-150
3,10,12,-40
3,10,13,-141
3,10,14,-121
3,10,15,-13
3,10,16,-140
3,10,17,-151
3,10,18,-107
3,10,19,-204
3,11,12,-110
3,11,13,-213
3,11,14,-216
3,11,15,-98
3,11,16,-196
3,11,17,-226
3,11,18,-201
3,11,19,-221
3,12,13,-107
3,12,14,-103
3,12,15,69
3,12,16,-59
3,12,17,-88
3,12,18,-80
3,12,19,-89
3,13,14,-183
3,13,15,-105
3,13,16,-182
3,13,17,-191
3,13,18,-156
3,13,19,-228
3,14,15,-78
3,14,16,-219
3,14,17,-230
3,14,18,-162
3,14,19,-223
3,15,16,-72
3,15,17,-95
3,15,18,-88
3,15,19,-119
3,16,17,-187
3,16,18,-181
3,16,19,-192
3,17,18,-152
3,17,19,-207
3,18,19,-217
4,5,6,-247
4,5,7,-99
4,5,8,-190
4,5,9,-213
4,5,10,-127
4,5,11,-174
4,5,12,-131
4,5,13,-208
4,5,14,-89
4,5,15,-138
4,5,16,-241
4,5,17,-175
4,5,18,-73
4,5,19,-149
4,6,7,-161
4,6,8,-226
4,6,9,-258
4,6,10,-105
4,6,11,-234
4,6,12,-178
4,6,13,-215
4,6,14,-167
4,6,15,-182
4,6,16,-220
4,6,17,-231
4,6,18,-154
4,6,19,-233
4,7,8,-80
4,7,9,-108
4,7,10,-27
4,7,11,-92
4,7,12,-40
4,7,13,-93
4,7,14,-44
4,7,15,27
4,7,16,-95
4,7,17,-97
4,7,18,-48
4,7,19,-68
4,8,9,-281
4,8,10,-102
4,8,11,-217
4,8,12,-90
4,8,13,-216
4,8,14,-157
4,8,15,-105
4,8,16,-233
4,8,17,-228
4,8,18,-74
4,8,19,-206
4,9,10,-146
4,9,11,-301
4,9,12,-103
4,9,13,-262
4,9,14,-126
4,9,15,-163
4,9,16,-290
4,9,17,-285
4,9,18,-131
4,9,19,-229
4,10,11,-96
4,10,12,-19
4,10,13,-86
4,10,14,-32
4,10,15,16
4,10,16,-115
4,10,17,-129
4,10,18,9
4,10,19,-132
4,11,12,-91
4,11,13,-213
4,11,14,-173
4,11,15,-124
4,11,16,-213
4,11,17,-214
4,11,18,-98
4,11,19,-243
4,12,13,-93
4,12,14,-33
4,12,15,15
4,12,16,-77
4,12,17,-102
4,12,18,-41
4,12,19,-79
4,13,14,-149
4,13,15,-96
4,13,16,-236
4,13,17,-252
4,13,18,-107
4,13,19,-229
4,14,15,-45
4,14,16,-153
4,14,17,-191
4,14,18,-47
4,14,19,-111
4,15,16,-121
4,15,17,-93
4,15,18,-59
4,15,19,-93
4,16,17,-196
4,16,18,-180
4,16,19,-207
4,17,18,-103
4,17,19,-242
4,18,19,-127
5,6,7,-120
5,6,8,-194
5,6,9,-179
5,6,10,-91
5,6,11,-188
5,6,12,-150
5,6,13,-274
5,6,14,-145
5,6,15,-154
5,6,16,-209
5,6,17,-180
5,6,18,-143
5,6,19,-161
5,7,8,-55
5,7,9,17
5,7,10,-37
5,7,11,-33
5,7,12,-24
5,7,13,-78
5,7,14,6
5,7,15,32
5,7,16,-100
5,7,17,-46
5,7,18,3
5,7,19,-33
5,8,9,-126
5,8,10,-92
5,8,11,-161
5,8,12,-19
5,8,13,-183
5,8,14,-93
5,8,15,-35
5,8,16,-203
5,8,17,-140
5,8,18,-21
5,8,19,-131
5,9,10,-58
5,9,11,-118
5,9,12,-75
5,9,13,-220
5,9,14,-45
5,9,15,-68
5,9,16,-185
5,9,17,-83
5,9,18,-36
5,9,19,-119
5,10,11,-66
5,10,12,-24
5,10,13,-130
5,10,14,-24
5,10,15,51
5,10,16,-128
5,10,17,-44
5,10,18,16
5,10,19,-45
5,11,12,-34
5,11,13,-226
5,11,14,-77
5,11,15,-51
5,11,16,-173
5,11,17,-122
5,11,18,-69
5,11,19,-116
5,12,13,-113
5,12,14,-22
5,12,15,47
5,12,16,-73
5,12,17,-69
5,12,18,-10
5,12,19,-54
5,13,14,-170
5,13,15,-154
5,13,16,-194
5,13,17,-192
5,13,18,-83
5,13,19,-196
5,14,15,-23
5,14,16,-168
5,14,17,-86
5,14,18,0
5,14,19,-74
5,15,16,-103
5,15,17,-3
5,15,18,-34
5,15,19,-38
5,16,17,-148
5,16,18,-128
5,16,19,-189
5,17,18,7
5,17,19,-111
5,18,19,-112
6,7,8,-162
6,7,9,-161
6,7,10,-58
6,7,11,-182
6,7,12,-115
6,7,13,-156
6,7,14,-146
6,7,15,-89
6,7,16,-154
6,7,17,-172
6,7,18,-150
6,7,19,-176
6,8,9,-228
6,8,10,-99
6,8,11,-227
6,8,12,-158
6,8,13,-213
6,8,14,-246
6,8,15,-145
6,8,16,-231
6,8,17,-231
6,8,18,-179
6,8,19,-240
6,9,10,-91
6,9,11,-253
6,9,12,-159
6,9,13,-221
6,9,14,-144
6,9,15,-179
6,9,16,-217
6,9,17,-208
6,9,18,-202
6,9,19,-238
6,10,11,-100
6,10,12,-36
6,10,13,-81
6,10,14,-82
6,10,15,8
6,10,16,-55
6,10,17,-90
6,10,18,-24
6,10,19,-114
6,11,12,-168
6,11,13,-245
6,11,14,-192
6,11,15,-181
6,11,16,-232
6,11,17,-238
6,11,18,-183
6,11,19,-238
6,12,13,-168
6,12,14,-131
6,12,15,-48
6,12,16,-106
6,12,17,-214
6,12,18,-137
6,12,19,-135
6,13,14,-186
6,13,15,-188
6,13,16,-224
6,13,17,-246
6,13,18,-156
6,13,19,-249
6,14,15,-150
6,14,16,-215
6,14,17,-226
6,14,18,-169
6,14,19,-196
6,15,16,-163
6,15,17,-210
6,15,18,-137
6,15,19,-158
6,16,17,-200
6,16,18,-196
6,16,19,-235
6,17,18,-167
6,17,19,-232
6,18,19,-207
7,8,9,-94
7,8,10,-38
7,8,11,-126
7,8,12,-36
7,8,13,-102
7,8,14,-95
7,8,15,29
7,8,16,-86
7,8,17,-103
7,8,18,-57
7,8,19,-71
7,9,10,-27
7,9,11,-158
7,9,12,19
7,9,13,-140
7,9,14,-21
7,9,15,22
7,9,16,-83
7,9,17,-88
7,9,18,-18
7,9,19,-74
7,10,11,-48
7,10,12,1
7,10,13,-35
7,10,14,10
7,10,15,80
7,10,16,-14
7,10,17,-45
7,10,18,11
7,10,19,-34
7,11,12,-8
7,11,13,-119
7,11,14,-101
7,11,15,17
7,11,16,-82
7,11,17,-120
7,11,18,-45
7,11,19,-93
7,12,13,-71
7,12,14,-13
7,12,15,116
7,12,16,23
7,12,17,-30
7,12,18,7
7,12,19,17
7,13,14,-105
7,13,15,22
7,13,16,-67
7,13,17,-74
7,13,18,-45
7,13,19,-110
7,14,15,75
7,14,16,-31
7,14,17,-93
7,14,18,-32
7,14,19,-70
7,15,16,35
7,15,17,22
7,15,18,-17
7,15,19,64
7,16,17,-63
7,16,18,-53
7,16,19,-71
7,17,18,-17
7,17,19,-78
7,18,19,-75
8,9,10,-101
8,9,11,-234
8,9,12,-97
8,9,13,-219
8,9,14,-170
8,9,15,-120
8,9,16,-248
8,9,17,-228
8,9,18,-98
8,9,19,-213
8,10,11,-137
8,10,12,-17
8,10,13,-89
8,10,14,-104
8,10,15,40
8,10,16,-111
8,10,17,-93
8,10,18,-24
8,10,19,-142
8,11,12,-96
8,11,13,-236
8,11,14,-253
8,11,15,-108
8,11,16,-260
8,11,17,-245
8,11,18,-127
8,11,19,-209
8,12,13,-111
8,12,14,-84
8,12,15,32
8,12,16,-88
8,12,17,-116
8,12,18,-19
8,12,19,-65
8,13,14,-237
8,13,15,-117
8,13,16,-221
8,13,17,-204
8,13,18,-106
8,13,19,-244
8,14,15,-106
8,14,16,-196
8,14,17,-235
8,14,18,-68
8,14,19,-167
8,15,16,-114
8,15,17,-139
8,15,18,-12
8,15,19,-110
8,16,17,-190
8,16,18,-168
8,16,19,-212
8,17,18,-100
8,17,19,-223
8,18,19,-172
9,10,11,-135
9,10,12,-10
9,10,13,-105
9,10,14,-42
9,10,15,40
9,10,16,-67
9,10,17,-71
9,10,18,-54
9,10,19,-109
9,11,12,-60
9,11,13,-215
9,11,14,-178
9,11,15,-85
9,11,16,-250
9,11,17,-232
9,11,18,-103
9,11,19,-207
9,12,13,-113
9,12,14,-13
9,12,15,58
9,12,16,-55
9,12,17,-89
9,12,18,-2
9,12,19,-72
9,13,14,-191
9,13,15,-103
9,13,16,-220
9,13,17,-226
9,13,18,-84
9,13,19,-257
9,14,15,9
9,14,16,-170
9,14,17,-149
9,14,18,17
9,14,19,-134
9,15,16,-90
9,15,17,-94
9,15,18,-52
9,15,19,-109
9,16,17,-235
9,16,18,-182
9,16,19,-218
9,17,18,-117
9,17,19,-219
9,18,19,-157
10,11,12,14
10,11,13,-142
10,11,14,-79
10,11,15,40
10,11,16,-104
10,11,17,-99
10,11,18,-26
10,11,19,-148
10,12,13,10
10,12,14,-3
10,12,15,152
10,12,16,28
10,12,17,-7
10,12,18,39
10,12,19,-12
10,13,14,-69
10,13,15,20
10,13,16,-92
10,13,17,-67
10,13,18,4
10,13,19,-171
10,14,15,45
10,14,16,-65
10,14,17,-107
10,14,18,-6
10,14,19,-121
10,15,16,37
10,15,17,57
10,15,18,71
10,15,19,19
10,16,17,-53
10,16,18,-30
10,16,19,-124
10,17,18,-24
10,17,19,-131
10,18,19,-105
11,12,13,-98
11,12,14,-65
11,12,15,45
11,12,16,-70
11,12,17,-89
11,12,18,-47
11,12,19,-94
11,13,14,-266
11,13,15,-134
11,13,16,-207
11,13,17,-204
11,13,18,-105
11,13,19,-236
11,14,15,-98
11,14,16,-199
11,14,17,-250
11,14,18,-61
11,14,19,-180
11,15,16,-106
11,15,17,-134
11,15,18,-65
11,15,19,-71
11,16,17,-198
11,16,18,-144
11,16,19,-190
11,17,18,-86
11,17,19,-219
11,18,19,-172
12,13,14,-96
12,13,15,31
12,13,16,-94
12,13,17,-70
12,13,18,-50
12,13,19,-112
12,14,15,74
12,14,16,-82
12,14,17,-105
12,14,18,5
12,14,19,-52
12,15,16,61
12,15,17,61
12,15,18,75
12,15,19,107
12,16,17,-55
12,16,18,-42
12,16,19,-55
12,17,18,-6
12,17,19,-96
12,18,19,-96
13,14,15,-81
13,14,16,-204
13,14,17,-195
13,14,18,-61
13,14,19,-212
13,15,16,-91
13,15,17,-97
13,15,18,-28
13,15,19,-70
13,16,17,-196
13,16,18,-158
13,16,19,-197
13,17,18,-74
13,17,19,-211
13,18,19,-151
14,15,16,-67
14,15,17,-82
14,15,18,-15
14,15,19,-91
14,16,17,-183
14,16,18,-120
14,16,19,-201
14,17,18,-47
14,17,19,-183
14,18,19,-115
15,16,17,-82
15,16,18,-52
15,16,19,-49
15,17,18,-27
15,17,19,-62
15,18,19,-73
16,17,18,-131
16,17,19,-189
16,18,19,-195
17,18,19,-158
