i,j,k,I_scaled
1,11,14,-213
1,11,15,-227
1,11,16,-48
1,11,17,-201
1,11,18,-210
1,11,19,-166
1,12,13,-144
1,12,14,-105
1,12,15,-184
1,12,16,-67
1,12,17,-140
1,12,18,-201
1,12,19,-124
1,13,14,-164
1,13,15,-252
1,13,16,-108
1,13,17,-253
1,13,18,-246
1,13,19,-174
1,14,15,-144
1,14,16,-101
1,14,17,-160
1,14,18,-204
1,14,19,-107
1,15,16,-98
1,15,17,-241
1,15,18,-208
1,15,19,-236
1,16,17,-93
1,16,18,-94
1,16,19,-99
1,17,18,-221
1,17,19,-166
1,18,19,-225
2,3,4,6
2,3,5,-8
2,3,6,-8
2,3,7,-57
2,3,8,59
2,3,9,-1
2,3,10,-8
2,3,11,-66
2,3,12,-2
2,3,13,-30
2,3,14,96
2,3,15,-27
2,3,16,30
2,3,17,-16
2,3,18,-88
2,3,19,-18
2,4,5,5
2,4,6,8
2,4,7,-27
2,4,8,4
2,4,9,12
2,4,10,1
2,4,11,-65
2,4,12,17
2,4,13,-78
2,4,14,109
2,4,15,-5
2,4,16,58
2,4,17,-60
2,4,18,-35
2,4,19,8
2,5,6,0
2,5,7,-32
2,5,8,10
2,5,9,-26
2,5,10,6
2,5,11,-139
2,5,12,9
2,5,13,-12
2,5,14,92
2,5,15,0
2,5,16,29
2,5,17,-37
2,5,18,-33
2,5,19,20
2,6,7,-128
2,6,8,-24
2,6,9,-15
2,6,10,-12
2,6,11,-133
2,6,12,-6
2,6,13,-17
2,6,14,48
2,6,15,-90
2,6,16,11
2,6,17,-33
2,6,18,-72
2,6,19,-12
2,7,8,-50
2,7,9,-26
2,7,10,-15
2,7,11,-148
2,7,12,-1
2,7,13,-95
2,7,14,56
2,7,15,-60
2,7,16,38
2,7,17,-103
2,7,18,-65
2,7,19,-37
2,8,9,1
2,8,10,-13
2,8,11,-112
2,8,12,-2
2,8,13,-49
2,8,14,56
2,8,15,26
2,8,16,30
2,8,17,-24
2,8,18,16
2,8,19,-15
2,9,10,50
2,9,11,-60
2,9,12,-15
2,9,13,-41
2,9,14,75
2,9,15,-10
2,9,16,135
2,9,17,-4
2,9,18,-90
2,9,19,-6
2,10,11,-112
2,10,12,-34
2,10,13,-14
2,10,14,45
2,10,15,-28
2,10,16,28
2,10,17,21
2,10,18,-49
2,10,19,8
2,11,12,-67
2,11,13,-192
2,11,14,-85
2,11,15,-179
2,11,16,-21
2,11,17,-193
2,11,18,-167
2,11,19,-143
2,12,13,-16
2,12,14,20
2,12,15,-88
2,12,16,17
2,12,17,17
2,12,18,-55
2,12,19,-17
2,13,14,53
2,13,15,-116
2,13,16,47
2,13,17,-156
2,13,18,-103
2,13,19,-7
2,14,15,54
2,14,16,104
2,14,17,42
2,14,18,44
2,14,19,53
2,15,16,34
2,15,17,-84
2,15,18,-66
2,15,19,-100
2,16,17,52
2,16,18,39
2,16,19,48
2,17,18,-37
2,17,19,-19
2,18,19,-82
3,4,5,-2
3,4,6,-12
3,4,7,-18
3,4,8,79
3,4,9,9
3,4,10,-15
3,4,11,-39
3,4,12,1
3,4,13,-41
3,4,14,98
3,4,15,-28
3,4,16,-3
3,4,17,-15
3,4,18,-117
3,4,19,-7
3,5,6,3
3,5,7,-51
3,5,8,80
3,5,9,16
3,5,10,-4
3,5,11,-63
3,5,12,-15
3,5,13,-43
3,5,14,90
3,5,15,-26
3,5,16,-6
3,5,17,-30
3,5,18,-88
3,5,19,-4
3,6,7,-47
3,6,8,38
3,6,9,9
3,6,10,-8
3,6,11,-53
3,6,12,-7
3,6,13,-65
3,6,14,59
3,6,15,-50
3,6,16,-5
3,6,17,-63
3,6,18,-119
3,6,19,-5
3,7,8,65
3,7,9,-63
3,7,10,2
3,7,11,-131
3,7,12,-12
3,7,13,-135
3,7,14,41
3,7,15,-110
3,7,16,12
3,7,17,-147
3,7,18,-183
3,7,19,-17
3,8,9,77
3,8,10,28
3,8,11,27
3,8,12,61
3,8,13,18
3,8,14,89
3,8,15,84
3,8,16,26
3,8,17,8
3,8,18,-5
3,8,19,56
3,9,10,50
3,9,11,15
3,9,12,4
3,9,13,-66
3,9,14,32
3,9,15,21
3,9,16,59
3,9,17,-46
3,9,18,-117
3,9,19,5
3,10,11,-49
3,10,12,-8
3,10,13,-37
3,10,14,22
3,10,15,9
3,10,16,12
3,10,17,-9
3,10,18,-97
3,10,19,5
3,11,12,-40
3,11,13,-110
3,11,14,-28
3,11,15,-105
3,11,16,-31
3,11,17,-87
3,11,18,-156
3,11,19,-67
3,12,13,-31
3,12,14,67
3,12,15,-65
3,12,16,-6
3,12,17,-43
3,12,18,-121
3,12,19,-10
3,13,14,58
3,13,15,-163
3,13,16,-40
3,13,17,-164
3,13,18,-207
3,13,19,-29
3,14,15,54
3,14,16,50
3,14,17,13
3,14,18,-31
3,14,19,88
3,15,16,-11
3,15,17,-130
3,15,18,-95
3,15,19,-51
3,16,17,-34
3,16,18,-89
3,16,19,22
3,17,18,-162
3,17,19,-78
3,18,19,-131
4,5,6,-14
4,5,7,-53
4,5,8,22
4,5,9,-23
4,5,10,-11
4,5,11,-98
4,5,12,-19
4,5,13,-42
4,5,14,81
4,5,15,-16
4,5,16,-8
4,5,17,-18
4,5,18,-44
4,5,19,-26
4,6,7,-95
4,6,8,-52
4,6,9,2
4,6,10,-22
4,6,11,-43
4,6,12,4
4,6,13,-22
4,6,14,45
4,6,15,-92
4,6,16,4
4,6,17,-97
4,6,18,-116
4,6,19,-13
4,7,8,-17
4,7,9,-32
4,7,10,-24
4,7,11,-93
4,7,12,-27
4,7,13,-142
4,7,14,9
4,7,15,-117
4,7,16,-53
4,7,17,-100
4,7,18,-122
4,7,19,-48
4,8,9,19
4,8,10,-58
4,8,11,-43
4,8,12,19
4,8,13,-57
4,8,14,58
4,8,15,-38
4,8,16,11
4,8,17,-16
4,8,18,-38
4,8,19,-9
4,9,10,18
4,9,11,-25
4,9,12,-1
4,9,13,-64
4,9,14,28
4,9,15,-37
4,9,16,56
4,9,17,-31
4,9,18,-85
4,9,19,-15
4,10,11,-25
4,10,12,-22
4,10,13,-51
4,10,14,47
4,10,15,-35
4,10,16,-25
4,10,17,-35
4,10,18,-43
4,10,19,0
4,11,12,-29
4,11,13,-133
4,11,14,-21
4,11,15,-114
4,11,16,-13
4,11,17,-46
4,11,18,-107
4,11,19,-91
4,12,13,-58
4,12,14,52
4,12,15,-60
4,12,16,6
4,12,17,-39
4,12,18,-48
4,12,19,-14
4,13,14,16
4,13,15,-117
4,13,16,-75
4,13,17,-135
4,13,18,-124
4,13,19,-66
4,14,15,17
4,14,16,36
4,14,17,30
4,14,18,29
4,14,19,71
4,15,16,-23
4,15,17,-129
4,15,18,-73
4,15,19,-114
4,16,17,-16
4,16,18,-35
4,16,19,12
4,17,18,-88
4,17,19,-25
4,18,19,-82
5,6,7,-116
5,6,8,-30
5,6,9,-5
5,6,10,0
5,6,11,-123
5,6,12,-8
5,6,13,-2
5,6,14,68
5,6,15,-43
5,6,16,-38
5,6,17,-70
5,6,18,-104
5,6,19,13
5,7,8,-69
5,7,9,-50
5,7,10,-33
5,7,11,-150
5,7,12,-37
5,7,13,-112
5,7,14,30
5,7,15,-88
5,7,16,-51
5,7,17,-121
5,7,18,-117
5,7,19,-72
5,8,9,16
5,8,10,19
5,8,11,-28
5,8,12,13
5,8,13,-19
5,8,14,85
5,8,15,31
5,8,16,28
5,8,17,-20
5,8,18,27
5,8,19,-10
5,9,10,66
5,9,11,-53
5,9,12,0
5,9,13,-52
5,9,14,75
5,9,15,-34
5,9,16,15
5,9,17,-40
5,9,18,-86
5,9,19,-15
5,10,11,-90
5,10,12,-6
5,10,13,-25
5,10,14,26
5,10,15,17
5,10,16,-41
5,10,17,5
5,10,18,-37
5,10,19,19
5,11,12,-40
5,11,13,-153
5,11,14,-91
5,11,15,-158
5,11,16,-44
5,11,17,-151
5,11,18,-136
5,11,19,-117
5,12,13,-42
5,12,14,72
5,12,15,-64
5,12,16,-13
5,12,17,5
5,12,18,-55
5,12,19,-2
5,13,14,56
5,13,15,-95
5,13,16,-45
5,13,17,-111
5,13,18,-107
5,13,19,-30
5,14,15,40
5,14,16,29
5,14,17,17
5,14,18,34
5,14,19,50
5,15,16,-6
5,15,17,-101
5,15,18,-78
5,15,19,-90
5,16,17,-22
5,16,18,-33
5,16,19,8
5,17,18,-94
5,17,19,-30
5,18,19,-66
6,7,8,-96
6,7,9,-101
6,7,10,-102
6,7,11,-239
6,7,12,-101
6,7,13,-152
6,7,14,-103
6,7,15,-257
6,7,16,-100
6,7,17,-240
6,7,18,-271
6,7,19,-100
6,8,9,-22
6,8,10,-14
6,8,11,-100
6,8,12,-15
6,8,13,-33
6,8,14,-21
6,8,15,-45
6,8,16,-12
6,8,17,-93
6,8,18,-102
6,8,19,10
6,9,10,40
6,9,11,-48
6,9,12,0
6,9,13,-26
6,9,14,-29
6,9,15,-52
6,9,16,47
6,9,17,-44
6,9,18,-140
6,9,19,-7
6,10,11,-73
6,10,12,-9
6,10,13,-21
6,10,14,-13
6,10,15,-50
6,10,16,0
6,10,17,-50
6,10,18,-59
6,10,19,9
6,11,12,-65
6,11,13,-147
6,11,14,-121
6,11,15,-177
6,11,16,-77
6,11,17,-191
6,11,18,-193
6,11,19,-125
6,12,13,18
6,12,14,-13
6,12,15,-116
6,12,16,-13
6,12,17,-82
6,12,18,-118
6,12,19,-7
6,13,14,-36
6,13,15,-131
6,13,16,-44
6,13,17,-176
6,13,18,-173
6,13,19,-16
6,14,15,-75
6,14,16,-8
6,14,17,-80
6,14,18,-61
6,14,19,14
6,15,16,-22
6,15,17,-212
6,15,18,-185
6,15,19,-97
6,16,17,-93
6,16,18,-57
6,16,19,7
6,17,18,-163
6,17,19,-117
6,18,19,-131
7,8,9,-29
7,8,10,-43
7,8,11,-69
7,8,12,-8
7,8,13,-118
7,8,14,-25
7,8,15,-66
7,8,16,-19
7,8,17,-84
7,8,18,-78
7,8,19,-25
7,9,10,42
7,9,11,-70
7,9,12,-33
7,9,13,-122
7,9,14,-35
7,9,15,-81
7,9,16,29
7,9,17,-117
7,9,18,-203
7,9,19,-33
7,10,11,-77
7,10,12,3
7,10,13,-128
7,10,14,-47
7,10,15,-83
7,10,16,-24
7,10,17,-103
7,10,18,-126
7,10,19,-7
7,11,12,-77
7,11,13,-227
7,11,14,-168
7,11,15,-220
7,11,16,-73
7,11,17,-224
7,11,18,-214
7,11,19,-132
7,12,13,-84
7,12,14,-45
7,12,15,-148
7,12,16,-6
7,12,17,-90
7,12,18,-139
7,12,19,-28
7,13,14,-161
7,13,15,-248
7,13,16,-170
7,13,17,-285
7,13,18,-235
7,13,19,-93
7,14,15,-122
7,14,16,-41
7,14,17,-100
7,14,18,-125
7,14,19,-17
7,15,16,-106
7,15,17,-273
7,15,18,-205
7,15,19,-200
7,16,17,-100
7,16,18,-97
7,16,19,-26
7,17,18,-238
7,17,19,-126
7,18,19,-164
8,9,10,77
8,9,11,-35
8,9,12,1
8,9,13,-47
8,9,14,0
8,9,15,-25
8,9,16,60
8,9,17,-37
8,9,18,-87
8,9,19,-26
8,10,11,-17
8,10,12,-7
8,10,13,-37
8,10,14,-2
8,10,15,34
8,10,16,10
8,10,17,-7
8,10,18,-13
8,10,19,1
8,11,12,-31
8,11,13,-127
8,11,14,-85
8,11,15,-92
8,11,16,-28
8,11,17,-109
8,11,18,-73
8,11,19,-94
8,12,13,-22
8,12,14,-4
8,12,15,-77
8,12,16,-2
8,12,17,-15
8,12,18,-78
8,12,19,5
8,13,14,-19
8,13,15,-127
8,13,16,-33
8,13,17,-126
8,13,18,-97
8,13,19,-34
8,14,15,-6
8,14,16,-3
8,14,17,-53
8,14,18,-31
8,14,19,6
8,15,16,-2
8,15,17,-115
8,15,18,-81
8,15,19,-41
8,16,17,-34
8,16,18,-20
8,16,19,5
8,17,18,-55
8,17,19,-42
8,18,19,-63
9,10,11,71
9,10,12,73
9,10,13,36
9,10,14,17
9,10,15,32
9,10,16,98
9,10,17,31
9,10,18,-45
9,10,19,53
9,11,12,-13
9,11,13,-89
9,11,14,-89
9,11,15,-93
9,11,16,40
9,11,17,-95
9,11,18,-144
9,11,19,-48
9,12,13,-30
9,12,14,-26
9,12,15,-90
9,12,16,8
9,12,17,-19
9,12,18,-108
9,12,19,13
9,13,14,-55
9,13,15,-116
9,13,16,27
9,13,17,-124
9,13,18,-176
9,13,19,-69
9,14,15,-13
9,14,16,57
9,14,17,-32
9,14,18,-80
9,14,19,18
9,15,16,25
9,15,17,-119
9,15,18,-147
9,15,19,-60
9,16,17,27
9,16,18,12
9,16,19,68
9,17,18,-154
9,17,19,-58
9,18,19,-123
10,11,12,-9
10,11,13,-98
10,11,14,-76
10,11,15,-90
10,11,16,-44
10,11,17,-85
10,11,18,-61
10,11,19,-55
10,12,13,-15
10,12,14,-26
10,12,15,-54
10,12,16,-19
10,12,17,0
10,12,18,-70
10,12,19,1
10,13,14,-36
10,13,15,-89
10,13,16,-25
10,13,17,-109
10,13,18,-82
10,13,19,-26
10,14,15,-29
10,14,16,-16
10,14,17,-29
10,14,18,-32
10,14,19,25
10,15,16,-28
10,15,17,-82
10,15,18,-90
10,15,19,-48
10,16,17,6
10,16,18,-39
10,16,19,20
10,17,18,-78
10,17,19,-3
10,18,19,-45
11,12,13,-86
11,12,14,-44
11,12,15,-192
11,12,16,-5
11,12,17,-65
11,12,18,-159
11,12,19,-51
11,13,14,-210
11,13,15,-263
11,13,16,-128
11,13,17,-254
11,13,18,-239
11,13,19,-144
11,14,15,-170
11,14,16,-94
11,14,17,-155
11,14,18,-158
11,14,19,-117
11,15,16,-116
11,15,17,-253
11,15,18,-255
11,15,19,-229
11,16,17,-79
11,16,18,-98
11,16,19,-46
11,17,18,-221
11,17,19,-177
11,18,19,-217
12,13,14,-18
12,13,15,-214
12,13,16,-32
12,13,17,-105
12,13,18,-119
12,13,19,-45
12,14,15,-100
12,14,16,-8
12,14,17,-25
12,14,18,-93
12,14,19,11
12,15,16,-43
12,15,17,-169
12,15,18,-163
12,15,19,-137
12,16,17,-5
12,16,18,-49
12,16,19,3
12,17,18,-123
12,17,19,-29
12,18,19,-122
13,14,15,-119
13,14,16,-5
13,14,17,-182
13,14,18,-136
13,14,19,-30
13,15,16,-127
13,15,17,-340
13,15,18,-297
13,15,19,-173
13,16,17,-162
13,16,18,-108
13,16,19,-23
13,17,18,-303
13,17,19,-122
13,18,19,-177
14,15,16,-17
14,15,17,-102
14,15,18,-106
14,15,19,-82
14,16,17,-45
14,16,18,-20
14,16,19,20
14,17,18,-92
14,17,19,-26
14,18,19,-38
15,16,17,-111
15,16,18,-70
15,16,19,-49
15,17,18,-248
15,17,19,-192
15,18,19,-206
16,17,18,-108
16,17,19,-1
16,18,19,-61
17,18,19,-133
