i,j,k,I_scaled
2,7,13,-112
2,7,14,-171
2,7,15,-67
2,7,16,-151
2,7,17,-92
2,7,18,-197
2,7,19,-175
2,8,9,26
2,8,10,-63
2,8,11,16
2,8,12,98
2,8,13,24
2,8,14,-54
2,8,15,118
2,8,16,-11
2,8,17,96
2,8,18,-9
2,8,19,-13
2,9,10,-157
2,9,11,-89
2,9,12,-58
2,9,13,-90
2,9,14,-140
2,9,15,-52
2,9,16,-146
2,9,17,-122
2,9,18,-151
2,9,19,-158
2,10,11,-159
2,10,12,-61
2,10,13,-194
2,10,14,-258
2,10,15,-76
2,10,16,-216
2,10,17,-131
2,10,18,-201
2,10,19,-190
2,11,12,-18
2,11,13,-129
2,11,14,-163
2,11,15,-84
2,11,16,-175
2,11,17,-66
2,11,18,-134
2,11,19,-186
2,12,13,-3
2,12,14,-110
2,12,15,29
2,12,16,-55
2,12,17,-17
2,12,18,-67
2,12,19,-109
2,13,14,-159
2,13,15,-34
2,13,16,-207
2,13,17,-49
2,13,18,-140
2,13,19,-166
2,14,15,-135
2,14,16,-264
2,14,17,-131
2,14,18,-216
2,14,19,-243
2,15,16,-107
2,15,17,-35
2,15,18,-106
2,15,19,-82
2,16,17,-111
2,16,18,-193
2,16,19,-221
2,17,18,-124
2,17,19,-119
2,18,19,-151
3,4,5,-213
3,4,6,-311
3,4,7,-292
3,4,8,-96
3,4,9,-215
3,4,10,-233
3,4,11,-219
3,4,12,-85
3,4,13,-208
3,4,14,-207
3,4,15,-152
3,4,16,-189
3,4,17,-197
3,4,18,-200
3,4,19,-211
3,5,6,-304
3,5,7,-308
3,5,8,-122
3,5,9,-232
3,5,10,-220
3,5,11,-209
3,5,12,-94
3,5,13,-217
3,5,14,-223
3,5,15,-115
3,5,16,-187
3,5,17,-225
3,5,18,-228
3,5,19,-211
3,6,7,-373
3,6,8,-183
3,6,9,-364
3,6,10,-246
3,6,11,-305
3,6,12,-164
3,6,13,-317
3,6,14,-317
3,6,15,-270
3,6,16,-318
3,6,17,-280
3,6,18,-307
3,6,19,-427
3,7,8,-217
3,7,9,-295
3,7,10,-282
3,7,11,-316
3,7,12,-204
3,7,13,-307
3,7,14,-276
3,7,15,-255
3,7,16,-300
3,7,17,-239
3,7,18,-349
3,7,19,-336
3,8,9,-99
3,8,10,-167
3,8,11,-87
3,8,12,46
3,8,13,-99
3,8,14,-81
3,8,15,18
3,8,16,-68
3,8,17,-56
3,8,18,-62
3,8,19,-72
3,9,10,-208
3,9,11,-198
3,9,12,-134
3,9,13,-222
3,9,14,-210
3,9,15,-149
3,9,16,-205
3,9,17,-213
3,9,18,-221
3,9,19,-215
3,10,11,-222
3,10,12,-103
3,10,13,-302
3,10,14,-268
3,10,15,-104
3,10,16,-217
3,10,17,-228
3,10,18,-227
3,10,19,-217
3,11,12,-93
3,11,13,-231
3,11,14,-241
3,11,15,-195
3,11,16,-282
3,11,17,-237
3,11,18,-215
3,11,19,-231
3,12,13,-75
3,12,14,-101
3,12,15,-59
3,12,16,-72
3,12,17,-72
3,12,18,-128
3,12,19,-132
3,13,14,-214
3,13,15,-123
3,13,16,-218
3,13,17,-185
3,13,18,-230
3,13,19,-232
3,14,15,-224
3,14,16,-254
3,14,17,-175
3,14,18,-247
3,14,19,-222
3,15,16,-157
3,15,17,-131
3,15,18,-139
3,15,19,-128
3,16,17,-173
3,16,18,-223
3,16,19,-250
3,17,18,-185
3,17,19,-182
3,18,19,-212
4,5,6,-239
4,5,7,-232
4,5,8,-159
4,5,9,-202
4,5,10,-241
4,5,11,-224
4,5,12,-71
4,5,13,-201
4,5,14,-247
4,5,15,-116
4,5,16,-200
4,5,17,-205
4,5,18,-228
4,5,19,-194
4,6,7,-267
4,6,8,-100
4,6,9,-258
4,6,10,-222
4,6,11,-244
4,6,12,-101
4,6,13,-256
4,6,14,-259
4,6,15,-141
4,6,16,-231
4,6,17,-247
4,6,18,-243
4,6,19,-353
4,7,8,-185
4,7,9,-234
4,7,10,-245
4,7,11,-273
4,7,12,-184
4,7,13,-238
4,7,14,-220
4,7,15,-142
4,7,16,-238
4,7,17,-191
4,7,18,-295
4,7,19,-241
4,8,9,-71
4,8,10,-162
4,8,11,-84
4,8,12,54
4,8,13,-96
4,8,14,-92
4,8,15,34
4,8,16,-65
4,8,17,-63
4,8,18,-69
4,8,19,-70
4,9,10,-209
4,9,11,-198
4,9,12,-125
4,9,13,-185
4,9,14,-206
4,9,15,-104
4,9,16,-197
4,9,17,-199
4,9,18,-208
4,9,19,-181
4,10,11,-235
4,10,12,-100
4,10,13,-290
4,10,14,-328
4,10,15,-121
4,10,16,-218
4,10,17,-226
4,10,18,-240
4,10,19,-251
4,11,12,-87
4,11,13,-233
4,11,14,-233
4,11,15,-169
4,11,16,-227
4,11,17,-247
4,11,18,-220
4,11,19,-208
4,12,13,-73
4,12,14,-98
4,12,15,-36
4,12,16,-81
4,12,17,-26
4,12,18,-78
4,12,19,-124
4,13,14,-228
4,13,15,-96
4,13,16,-206
4,13,17,-176
4,13,18,-214
4,13,19,-198
4,14,15,-174
4,14,16,-234
4,14,17,-161
4,14,18,-254
4,14,19,-196
4,15,16,-86
4,15,17,-122
4,15,18,-103
4,15,19,-84
4,16,17,-192
4,16,18,-222
4,16,19,-208
4,17,18,-187
4,17,19,-226
4,18,19,-188
5,6,7,-245
5,6,8,-148
5,6,9,-280
5,6,10,-223
5,6,11,-237
5,6,12,-67
5,6,13,-257
5,6,14,-250
5,6,15,-132
5,6,16,-234
5,6,17,-229
5,6,18,-233
5,6,19,-284
5,7,8,-263
5,7,9,-216
5,7,10,-236
5,7,11,-244
5,7,12,-164
5,7,13,-284
5,7,14,-259
5,7,15,-133
5,7,16,-236
5,7,17,-223
5,7,18,-296
5,7,19,-240
5,8,9,-125
5,8,10,-193
5,8,11,-165
5,8,12,28
5,8,13,-139
5,8,14,-150
5,8,15,38
5,8,16,-147
5,8,17,-57
5,8,18,-102
5,8,19,-75
5,9,10,-211
5,9,11,-214
5,9,12,-106
5,9,13,-203
5,9,14,-239
5,9,15,-135
5,9,16,-201
5,9,17,-183
5,9,18,-178
5,9,19,-218
5,10,11,-226
5,10,12,-90
5,10,13,-320
5,10,14,-317
5,10,15,-122
5,10,16,-242
5,10,17,-225
5,10,18,-228
5,10,19,-216
5,11,12,-84
5,11,13,-237
5,11,14,-255
5,11,15,-167
5,11,16,-262
5,11,17,-228
5,11,18,-259
5,11,19,-215
5,12,13,-74
5,12,14,-112
5,12,15,-15
5,12,16,-88
5,12,17,-57
5,12,18,-86
5,12,19,-111
5,13,14,-223
5,13,15,-95
5,13,16,-237
5,13,17,-233
5,13,18,-255
5,13,19,-215
5,14,15,-184
5,14,16,-237
5,14,17,-209
5,14,18,-248
5,14,19,-216
5,15,16,-107
5,15,17,-86
5,15,18,-104
5,15,19,-63
5,16,17,-253
5,16,18,-231
5,16,19,-231
5,17,18,-195
5,17,19,-190
5,18,19,-203
6,7,8,-174
6,7,9,-310
6,7,10,-237
6,7,11,-260
6,7,12,-205
6,7,13,-297
6,7,14,-259
6,7,15,-194
6,7,16,-260
6,7,17,-256
6,7,18,-303
6,7,19,-356
6,8,9,-143
6,8,10,-155
6,8,11,-102
6,8,12,53
6,8,13,-131
6,8,14,-120
6,8,15,20
6,8,16,-90
6,8,17,-89
6,8,18,-96
6,8,19,-160
6,9,10,-216
6,9,11,-265
6,9,12,-207
6,9,13,-296
6,9,14,-303
6,9,15,-199
6,9,16,-216
6,9,17,-256
6,9,18,-277
6,9,19,-367
6,10,11,-223
6,10,12,-81
6,10,13,-316
6,10,14,-301
6,10,15,-122
6,10,16,-220
6,10,17,-243
6,10,18,-233
6,10,19,-300
6,11,12,-99
6,11,13,-311
6,11,14,-270
6,11,15,-210
6,11,16,-271
6,11,17,-223
6,11,18,-227
6,11,19,-336
6,12,13,-119
6,12,14,-123
6,12,15,-75
6,12,16,-88
6,12,17,-99
6,12,18,-111
6,12,19,-184
6,13,14,-278
6,13,15,-166
6,13,16,-275
6,13,17,-229
6,13,18,-280
6,13,19,-352
6,14,15,-203
6,14,16,-271
6,14,17,-190
6,14,18,-264
6,14,19,-330
6,15,16,-136
6,15,17,-140
6,15,18,-118
6,15,19,-198
6,16,17,-195
6,16,18,-244
6,16,19,-303
6,17,18,-189
6,17,19,-275
6,18,19,-264
7,8,9,-158
7,8,10,-201
7,8,11,-210
7,8,12,-98
7,8,13,-184
7,8,14,-174
7,8,15,-9
7,8,16,-172
7,8,17,-122
7,8,18,-190
7,8,19,-140
7,9,10,-210
7,9,11,-239
7,9,12,-228
7,9,13,-237
7,9,14,-219
7,9,15,-129
7,9,16,-228
7,9,17,-227
7,9,18,-256
7,9,19,-206
7,10,11,-235
7,10,12,-130
7,10,13,-302
7,10,14,-248
7,10,15,-82
7,10,16,-229
7,10,17,-192
7,10,18,-256
7,10,19,-218
7,11,12,-177
7,11,13,-303
7,11,14,-234
7,11,15,-161
7,11,16,-292
7,11,17,-222
7,11,18,-334
7,11,19,-246
7,12,13,-163
7,12,14,-194
7,12,15,-105
7,12,16,-185
7,12,17,-143
7,12,18,-226
7,12,19,-213
7,13,14,-282
7,13,15,-148
7,13,16,-226
7,13,17,-233
7,13,18,-274
7,13,19,-237
7,14,15,-159
7,14,16,-282
7,14,17,-190
7,14,18,-321
7,14,19,-217
7,15,16,-122
7,15,17,-89
7,15,18,-192
7,15,19,-105
7,16,17,-234
7,16,18,-324
7,16,19,-244
7,17,18,-271
7,17,19,-238
7,18,19,-268
8,9,10,-158
8,9,11,-81
8,9,12,-19
8,9,13,-110
8,9,14,-90
8,9,15,34
8,9,16,-88
8,9,17,-71
8,9,18,-60
8,9,19,-80
8,10,11,-168
8,10,12,-37
8,10,13,-204
8,10,14,-213
8,10,15,-55
8,10,16,-165
8,10,17,-130
8,10,18,-132
8,10,19,-118
8,11,12,48
8,11,13,-124
8,11,14,-123
8,11,15,-45
8,11,16,-119
8,11,17,-52
8,11,18,-61
8,11,19,-101
8,12,13,61
8,12,14,16
8,12,15,126
8,12,16,62
8,12,17,92
8,12,18,35
8,12,19,14
8,13,14,-109
8,13,15,37
8,13,16,-87
8,13,17,-34
8,13,18,-89
8,13,19,-84
8,14,15,-1
8,14,16,-115
8,14,17,-41
8,14,18,-101
8,14,19,-95
8,15,16,59
8,15,17,73
8,15,18,68
8,15,19,48
8,16,17,-48
8,16,18,-59
8,16,19,-81
8,17,18,-31
8,17,19,-75
8,18,19,-51
9,10,11,-218
9,10,12,-148
9,10,13,-232
9,10,14,-271
9,10,15,-104
9,10,16,-227
9,10,17,-211
9,10,18,-212
9,10,19,-233
9,11,12,-96
9,11,13,-225
9,11,14,-211
9,11,15,-161
9,11,16,-232
9,11,17,-216
9,11,18,-168
9,11,19,-225
9,12,13,-114
9,12,14,-201
9,12,15,-78
9,12,16,-133
9,12,17,-104
9,12,18,-152
9,12,19,-174
9,13,14,-226
9,13,15,-109
9,13,16,-223
9,13,17,-205
9,13,18,-184
9,13,19,-224
9,14,15,-137
9,14,16,-226
9,14,17,-147
9,14,18,-185
9,14,19,-252
9,15,16,-105
9,15,17,-81
9,15,18,-105
9,15,19,-84
9,16,17,-212
9,16,18,-222
9,16,19,-232
9,17,18,-201
9,17,19,-178
9,18,19,-209
10,11,12,-80
10,11,13,-318
10,11,14,-297
10,11,15,-149
10,11,16,-271
10,11,17,-220
10,11,18,-202
10,11,19,-267
10,12,13,-111
10,12,14,-157
10,12,15,-35
10,12,16,-103
10,12,17,-96
10,12,18,-94
10,12,19,-117
10,13,14,-324
10,13,15,-136
10,13,16,-310
10,13,17,-293
10,13,18,-261
10,13,19,-332
10,14,15,-192
10,14,16,-360
10,14,17,-260
10,14,18,-304
10,14,19,-324
10,15,16,-76
10,15,17,-102
10,15,18,-89
10,15,19,-51
10,16,17,-191
10,16,18,-235
10,16,19,-215
10,17,18,-203
10,17,19,-187
10,18,19,-214
11,12,13,-117
11,12,14,-98
11,12,15,-45
11,12,16,-100
11,12,17,-27
11,12,18,-62
11,12,19,-127
11,13,14,-264
11,13,15,-171
11,13,16,-253
11,13,17,-246
11,13,18,-267
11,13,19,-243
11,14,15,-229
11,14,16,-262
11,14,17,-188
11,14,18,-229
11,14,19,-237
11,15,16,-166
11,15,17,-151
11,15,18,-142
11,15,19,-162
11,16,17,-267
11,16,18,-255
11,16,19,-268
11,17,18,-168
11,17,19,-255
11,18,19,-237
12,13,14,-92
12,13,15,-18
12,13,16,-77
12,13,17,-33
12,13,18,-74
12,13,19,-124
12,14,15,-101
12,14,16,-89
12,14,17,-34
12,14,18,-116
12,14,19,-113
12,15,16,-3
12,15,17,-20
12,15,18,-43
12,15,19,-16
12,16,17,-27
12,16,18,-87
12,16,19,-172
12,17,18,-50
12,17,19,-93
12,18,19,-108
13,14,15,-128
13,14,16,-228
13,14,17,-217
13,14,18,-231
13,14,19,-226
13,15,16,-72
13,15,17,-67
13,15,18,-84
13,15,19,-90
13,16,17,-210
13,16,18,-219
13,16,19,-238
13,17,18,-183
13,17,19,-236
13,18,19,-218
14,15,16,-190
14,15,17,-140
14,15,18,-181
14,15,19,-127
14,16,17,-240
14,16,18,-232
14,16,19,-221
14,17,18,-201
14,17,19,-163
14,18,19,-205
15,16,17,-102
15,16,18,-79
15,16,19,-102
15,17,18,-83
15,17,19,-78
15,18,19,-64
16,17,18,-237
16,17,19,-185
16,18,19,-220
17,18,19,-177
