i,j,k,I_scaled
4,17,19,-302
4,18,19,-172
5,6,7,-115
5,6,8,27
5,6,9,39
5,6,10,-166
5,6,11,-97
5,6,12,-101
5,6,13,-105
5,6,14,-165
5,6,15,-145
5,6,16,21
5,6,17,-102
5,6,18,-69
5,6,19,-77
5,7,8,-43
5,7,9,40
5,7,10,-216
5,7,11,-57
5,7,12,-80
5,7,13,-86
5,7,14,-157
5,7,15,-158
5,7,16,-54
5,7,17,-108
5,7,18,-90
5,7,19,-60
5,8,9,99
5,8,10,-79
5,8,11,39
5,8,12,45
5,8,13,25
5,8,14,-100
5,8,15,20
5,8,16,138
5,8,17,34
5,8,18,50
5,8,19,49
5,9,10,-34
5,9,11,21
5,9,12,-21
5,9,13,26
5,9,14,-79
5,9,15,-16
5,9,16,107
5,9,17,32
5,9,18,57
5,9,19,70
5,10,11,-114
5,10,12,-183
5,10,13,-133
5,10,14,-211
5,10,15,-306
5,10,16,-62
5,10,17,-172
5,10,18,-62
5,10,19,-196
5,11,12,-55
5,11,13,-23
5,11,14,-144
5,11,15,-123
5,11,16,92
5,11,17,-27
5,11,18,20
5,11,19,-8
5,12,13,-114
5,12,14,-168
5,12,15,-166
5,12,16,34
5,12,17,-96
5,12,18,-56
5,12,19,-99
5,13,14,-133
5,13,15,-189
5,13,16,43
5,13,17,-97
5,13,18,-52
5,13,19,-114
5,14,15,-244
5,14,16,-52
5,14,17,-161
5,14,18,-96
5,14,19,-173
5,15,16,-57
5,15,17,-173
5,15,18,-66
5,15,19,-145
5,16,17,41
5,16,18,77
5,16,19,28
5,17,18,-44
5,17,19,-98
5,18,19,-29
6,7,8,-171
6,7,9,-111
6,7,10,-327
6,7,11,-230
6,7,12,-227
6,7,13,-251
6,7,14,-243
6,7,15,-224
6,7,16,-191
6,7,17,-226
6,7,18,-190
6,7,19,-218
6,8,9,18
6,8,10,-153
6,8,11,-58
6,8,12,-79
6,8,13,-116
6,8,14,-110
6,8,15,-71
6,8,16,-37
6,8,17,-101
6,8,18,-32
6,8,19,-82
6,9,10,-101
6,9,11,-104
6,9,12,-177
6,9,13,-93
6,9,14,-175
6,9,15,-115
6,9,16,-65
6,9,17,-95
6,9,18,-83
6,9,19,-93
6,10,11,-136
6,10,12,-216
6,10,13,-246
6,10,14,-245
6,10,15,-271
6,10,16,-153
6,10,17,-203
6,10,18,-111
6,10,19,-206
6,11,12,-219
6,11,13,-129
6,11,14,-169
6,11,15,-153
6,11,16,-10
6,11,17,-172
6,11,18,-34
6,11,19,-130
6,12,13,-225
6,12,14,-222
6,12,15,-228
6,12,16,-100
6,12,17,-215
6,12,18,-144
6,12,19,-193
6,13,14,-257
6,13,15,-235
6,13,16,-107
6,13,17,-228
6,13,18,-155
6,13,19,-249
6,14,15,-240
6,14,16,-185
6,14,17,-229
6,14,18,-110
6,14,19,-220
6,15,16,-157
6,15,17,-223
6,15,18,-95
6,15,19,-195
6,16,17,-95
6,16,18,-58
6,16,19,-101
6,17,18,-103
6,17,19,-213
6,18,19,-93
7,8,9,-64
7,8,10,-263
7,8,11,-136
7,8,12,-139
7,8,13,-182
7,8,14,-228
7,8,15,-150
7,8,16,-117
7,8,17,-184
7,8,18,-132
7,8,19,-127
7,9,10,-182
7,9,11,-67
7,9,12,-138
7,9,13,-90
7,9,14,-174
7,9,15,-88
7,9,16,-90
7,9,17,-102
7,9,18,-81
7,9,19,-88
7,10,11,-229
7,10,12,-317
7,10,13,-272
7,10,14,-297
7,10,15,-329
7,10,16,-271
7,10,17,-291
7,10,18,-199
7,10,19,-276
7,11,12,-198
7,11,13,-153
7,11,14,-166
7,11,15,-171
7,11,16,-101
7,11,17,-167
7,11,18,-118
7,11,19,-131
7,12,13,-212
7,12,14,-245
7,12,15,-225
7,12,16,-153
7,12,17,-215
7,12,18,-215
7,12,19,-215
7,13,14,-235
7,13,15,-230
7,13,16,-162
7,13,17,-239
7,13,18,-214
7,13,19,-248
7,14,15,-224
7,14,16,-230
7,14,17,-235
7,14,18,-158
7,14,19,-224
7,15,16,-216
7,15,17,-194
7,15,18,-130
7,15,19,-201
7,16,17,-161
7,16,18,-129
7,16,19,-172
7,17,18,-181
7,17,19,-221
7,18,19,-167
8,9,10,-64
8,9,11,17
8,9,12,-63
8,9,13,-6
8,9,14,-111
8,9,15,25
8,9,16,14
8,9,17,-8
8,9,18,4
8,9,19,26
8,10,11,-71
8,10,12,-171
8,10,13,-126
8,10,14,-207
8,10,15,-167
8,10,16,-120
8,10,17,-148
8,10,18,-67
8,10,19,-147
8,11,12,-33
8,11,13,-20
8,11,14,-82
8,11,15,10
8,11,16,93
8,11,17,-36
8,11,18,-26
8,11,19,6
8,12,13,-98
8,12,14,-117
8,12,15,-74
8,12,16,21
8,12,17,-62
8,12,18,-31
8,12,19,-69
8,13,14,-156
8,13,15,-68
8,13,16,-19
8,13,17,-112
8,13,18,-83
8,13,19,-109
8,14,15,-152
8,14,16,-119
8,14,17,-139
8,14,18,-39
8,14,19,-124
8,15,16,-50
8,15,17,-75
8,15,18,-14
8,15,19,-62
8,16,17,15
8,16,18,16
8,16,19,-1
8,17,18,-34
8,17,19,-96
8,18,19,-25
9,10,11,-44
9,10,12,-174
9,10,13,-127
9,10,14,-165
9,10,15,-141
9,10,16,-101
9,10,17,-97
9,10,18,-16
9,10,19,-111
9,11,12,-120
9,11,13,-22
9,11,14,-118
9,11,15,-38
9,11,16,31
9,11,17,-35
9,11,18,-27
9,11,19,4
9,12,13,-170
9,12,14,-239
9,12,15,-162
9,12,16,-90
9,12,17,-117
9,12,18,-105
9,12,19,-169
9,13,14,-187
9,13,15,-110
9,13,16,-32
9,13,17,-99
9,13,18,-102
9,13,19,-111
9,14,15,-172
9,14,16,-130
9,14,17,-112
9,14,18,-54
9,14,19,-180
9,15,16,-82
9,15,17,-111
9,15,18,-3
9,15,19,-79
9,16,17,-28
9,16,18,9
9,16,19,-43
9,17,18,-43
9,17,19,-111
9,18,19,-16
10,11,12,-144
10,11,13,-107
10,11,14,-110
10,11,15,-182
10,11,16,-42
10,11,17,-95
10,11,18,-36
10,11,19,-82
10,12,13,-206
10,12,14,-252
10,12,15,-317
10,12,16,-129
10,12,17,-216
10,12,18,-129
10,12,19,-227
10,13,14,-250
10,13,15,-284
10,13,16,-159
10,13,17,-241
10,13,18,-160
10,13,19,-250
10,14,15,-317
10,14,16,-197
10,14,17,-232
10,14,18,-103
10,14,19,-253
10,15,16,-274
10,15,17,-276
10,15,18,-152
10,15,19,-296
10,16,17,-161
10,16,18,-96
10,16,19,-167
10,17,18,-101
10,17,19,-234
10,18,19,-83
11,12,13,-145
11,12,14,-196
11,12,15,-147
11,12,16,-27
11,12,17,-124
11,12,18,-137
11,12,19,-163
11,13,14,-92
11,13,15,-89
11,13,16,42
11,13,17,-84
11,13,18,-82
11,13,19,-87
11,14,15,-82
11,14,16,-26
11,14,17,-74
11,14,18,14
11,14,19,-85
11,15,16,-16
11,15,17,-106
11,15,18,-20
11,15,19,-39
11,16,17,36
11,16,18,50
11,16,19,42
11,17,18,-27
11,17,19,-50
11,18,19,8
12,13,14,-252
12,13,15,-235
12,13,16,-85
12,13,17,-218
12,13,18,-187
12,13,19,-282
12,14,15,-244
12,14,16,-179
12,14,17,-237
12,14,18,-150
12,14,19,-251
12,15,16,-151
12,15,17,-228
12,15,18,-153
12,15,19,-220
12,16,17,-85
12,16,18,-83
12,16,19,-114
12,17,18,-144
12,17,19,-215
12,18,19,-128
13,14,15,-254
13,14,16,-171
13,14,17,-241
13,14,18,-173
13,14,19,-250
13,15,16,-151
13,15,17,-218
13,15,18,-163
13,15,19,-213
13,16,17,-85
13,16,18,-91
13,16,19,-130
13,17,18,-150
13,17,19,-248
13,18,19,-178
14,15,16,-232
14,15,17,-241
14,15,18,-110
14,15,19,-220
14,16,17,-109
14,16,18,-89
14,16,19,-176
14,17,18,-89
14,17,19,-245
14,18,19,-102
15,16,17,-160
15,16,18,-92
15,16,19,-178
15,17,18,-107
15,17,19,-208
15,18,19,-70
16,17,18,-25
16,17,19,-97
16,18,19,-22
17,18,19,-88
