i,j,k,I_scaled
1,4,13,-98
1,4,14,-76
1,4,15,-163
1,4,16,-156
1,4,17,-133
1,4,18,-97
1,4,19,-44
1,5,6,-198
1,5,7,-238
1,5,8,-217
1,5,9,-239
1,5,10,-237
1,5,11,-96
1,5,12,-269
1,5,13,-204
1,5,14,-226
1,5,15,-226
1,5,16,-227
1,5,17,-231
1,5,18,-228
1,5,19,-124
1,6,7,-201
1,6,8,-212
1,6,9,-137
1,6,10,-188
1,6,11,-43
1,6,12,-177
1,6,13,-129
1,6,14,-215
1,6,15,-252
1,6,16,-175
1,6,17,-198
1,6,18,-111
1,6,19,-81
1,7,8,-213
1,7,9,-197
1,7,10,-265
1,7,11,-178
1,7,12,-250
1,7,13,-168
1,7,14,-168
1,7,15,-247
1,7,16,-262
1,7,17,-217
1,7,18,-217
1,7,19,-91
1,8,9,-217
1,8,10,-255
1,8,11,-125
1,8,12,-232
1,8,13,-222
1,8,14,-232
1,8,15,-204
1,8,16,-226
1,8,17,-214
1,8,18,-217
1,8,19,-153
1,9,10,-225
1,9,11,-93
1,9,12,-222
1,9,13,-210
1,9,14,-246
1,9,15,-184
1,9,16,-212
1,9,17,-222
1,9,18,-175
1,9,19,-136
1,10,11,-139
1,10,12,-247
1,10,13,-213
1,10,14,-172
1,10,15,-251
1,10,16,-238
1,10,17,-205
1,10,18,-178
1,10,19,-87
1,11,12,-118
1,11,13,-83
1,11,14,-155
1,11,15,-109
1,11,16,-93
1,11,17,-138
1,11,18,-93
1,11,19,-27
1,12,13,-249
1,12,14,-268
1,12,15,-256
1,12,16,-269
1,12,17,-261
1,12,18,-284
1,12,19,-208
1,13,14,-201
1,13,15,-215
1,13,16,-219
1,13,17,-191
1,13,18,-215
1,13,19,-128
1,14,15,-219
1,14,16,-239
1,14,17,-237
1,14,18,-234
1,14,19,-135
1,15,16,-270
1,15,17,-219
1,15,18,-207
1,15,19,-91
1,16,17,-241
1,16,18,-215
1,16,19,-99
1,17,18,-217
1,17,19,-125
1,18,19,-57
2,3,4,-14
2,3,5,-101
2,3,6,-29
2,3,7,-92
2,3,8,-34
2,3,9,-73
2,3,10,-205
2,3,11,1
2,3,12,-81
2,3,13,-104
2,3,14,-87
2,3,15,-94
2,3,16,-89
2,3,17,-182
2,3,18,-91
2,3,19,-36
2,4,5,-122
2,4,6,-36
2,4,7,-172
2,4,8,-73
2,4,9,-123
2,4,10,-214
2,4,11,-45
2,4,12,-138
2,4,13,-80
2,4,14,-95
2,4,15,-142
2,4,16,-114
2,4,17,-175
2,4,18,-91
2,4,19,-37
2,5,6,-145
2,5,7,-256
2,5,8,-216
2,5,9,-241
2,5,10,-302
2,5,11,-135
2,5,12,-211
2,5,13,-193
2,5,14,-214
2,5,15,-223
2,5,16,-217
2,5,17,-206
2,5,18,-221
2,5,19,-121
2,6,7,-142
2,6,8,-114
2,6,9,-115
2,6,10,-216
2,6,11,14
2,6,12,-116
2,6,13,-80
2,6,14,-166
2,6,15,-215
2,6,16,-106
2,6,17,-163
2,6,18,-95
2,6,19,-15
2,7,8,-191
2,7,9,-189
2,7,10,-325
2,7,11,-136
2,7,12,-225
2,7,13,-161
2,7,14,-224
2,7,15,-243
2,7,16,-263
2,7,17,-223
2,7,18,-226
2,7,19,-74
2,8,9,-216
2,8,10,-310
2,8,11,-132
2,8,12,-226
2,8,13,-191
2,8,14,-195
2,8,15,-243
2,8,16,-171
2,8,17,-249
2,8,18,-187
2,8,19,-126
2,9,10,-306
2,9,11,-110
2,9,12,-224
2,9,13,-164
2,9,14,-214
2,9,15,-188
2,9,16,-216
2,9,17,-239
2,9,18,-164
2,9,19,-72
2,10,11,-216
2,10,12,-338
2,10,13,-232
2,10,14,-292
2,10,15,-291
2,10,16,-303
2,10,17,-297
2,10,18,-247
2,10,19,-162
2,11,12,-87
2,11,13,-47
2,11,14,-165
2,11,15,-119
2,11,16,-146
2,11,17,-180
2,11,18,-129
2,11,19,-20
2,12,13,-226
2,12,14,-264
2,12,15,-237
2,12,16,-217
2,12,17,-235
2,12,18,-227
2,12,19,-178
2,13,14,-167
2,13,15,-224
2,13,16,-198
2,13,17,-201
2,13,18,-208
2,13,19,-61
2,14,15,-221
2,14,16,-239
2,14,17,-270
2,14,18,-194
2,14,19,-149
2,15,16,-226
2,15,17,-248
2,15,18,-230
2,15,19,-79
2,16,17,-223
2,16,18,-227
2,16,19,-76
2,17,18,-220
2,17,19,-142
2,18,19,-55
3,4,5,-48
3,4,6,15
3,4,7,-77
3,4,8,-4
3,4,9,3
3,4,10,-115
3,4,11,29
3,4,12,-9
3,4,13,-87
3,4,14,-6
3,4,15,-79
3,4,16,-27
3,4,17,-138
3,4,18,-83
3,4,19,-18
3,5,6,-64
3,5,7,-95
3,5,8,-111
3,5,9,-85
3,5,10,-172
3,5,11,7
3,5,12,-94
3,5,13,-158
3,5,14,-108
3,5,15,-106
3,5,16,-110
3,5,17,-171
3,5,18,-108
3,5,19,-56
3,6,7,-69
3,6,8,-65
3,6,9,-2
3,6,10,-119
3,6,11,139
3,6,12,41
3,6,13,-95
3,6,14,-98
3,6,15,-95
3,6,16,-41
3,6,17,-116
3,6,18,-35
3,6,19,-12
3,7,8,-86
3,7,9,-40
3,7,10,-182
3,7,11,-29
3,7,12,-62
3,7,13,-158
3,7,14,-87
3,7,15,-104
3,7,16,-83
3,7,17,-114
3,7,18,-84
3,7,19,10
3,8,9,-105
3,8,10,-213
3,8,11,-30
3,8,12,-61
3,8,13,-136
3,8,14,-100
3,8,15,-90
3,8,16,-139
3,8,17,-210
3,8,18,-76
3,8,19,-36
3,9,10,-133
3,9,11,28
3,9,12,-30
3,9,13,-140
3,9,14,-91
3,9,15,-43
3,9,16,-9
3,9,17,-125
3,9,18,-41
3,9,19,-6
3,10,11,-45
3,10,12,-144
3,10,13,-215
3,10,14,-135
3,10,15,-174
3,10,16,-204
3,10,17,-232
3,10,18,-113
3,10,19,-65
3,11,12,49
3,11,13,-34
3,11,14,-44
3,11,15,17
3,11,16,56
3,11,17,-82
3,11,18,42
3,11,19,99
3,12,13,-181
3,12,14,-64
3,12,15,-106
3,12,16,-138
3,12,17,-175
3,12,18,-77
3,12,19,-63
3,13,14,-151
3,13,15,-170
3,13,16,-164
3,13,17,-226
3,13,18,-167
3,13,19,-95
3,14,15,-98
3,14,16,-119
3,14,17,-172
3,14,18,-88
3,14,19,-40
3,15,16,-125
3,15,17,-169
3,15,18,-94
3,15,19,6
3,16,17,-121
3,16,18,-109
3,16,19,-32
3,17,18,-199
3,17,19,-107
3,18,19,-25
4,5,6,-60
4,5,7,-126
4,5,8,-88
4,5,9,-75
4,5,10,-205
4,5,11,-31
4,5,12,-84
4,5,13,-88
4,5,14,-102
4,5,15,-107
4,5,16,-98
4,5,17,-165
4,5,18,-109
4,5,19,-39
4,6,7,-122
4,6,8,-73
4,6,9,-7
4,6,10,-143
4,6,11,66
4,6,12,-37
4,6,13,-9
4,6,14,-53
4,6,15,-114
4,6,16,-65
4,6,17,-126
4,6,18,-18
4,6,19,3
4,7,8,-142
4,7,9,-158
4,7,10,-254
4,7,11,-138
4,7,12,-151
4,7,13,-148
4,7,14,-116
4,7,15,-170
4,7,16,-157
4,7,17,-234
4,7,18,-172
4,7,19,-108
4,8,9,-112
4,8,10,-209
4,8,11,-101
4,8,12,-85
4,8,13,-59
4,8,14,-93
4,8,15,-81
4,8,16,-132
4,8,17,-233
4,8,18,-88
4,8,19,-61
4,9,10,-143
4,9,11,-17
4,9,12,-38
4,9,13,-62
4,9,14,-108
4,9,15,-46
4,9,16,-45
4,9,17,-131
4,9,18,-46
4,9,19,-17
4,10,11,-123
4,10,12,-130
4,10,13,-183
4,10,14,-162
4,10,15,-175
4,10,16,-196
4,10,17,-238
4,10,18,-132
4,10,19,-92
4,11,12,-70
4,11,13,-34
4,11,14,-66
4,11,15,-59
4,11,16,-62
4,11,17,-146
4,11,18,-35
4,11,19,13
4,12,13,-129
4,12,14,-125
4,12,15,-158
4,12,16,-112
4,12,17,-186
4,12,18,-91
4,12,19,-110
4,13,14,-61
4,13,15,-99
4,13,16,-85
4,13,17,-152
4,13,18,-99
4,13,19,-27
4,14,15,-95
4,14,16,-106
4,14,17,-188
4,14,18,-101
4,14,19,-93
4,15,16,-136
4,15,17,-147
4,15,18,-112
4,15,19,-34
4,16,17,-160
4,16,18,-129
4,16,19,-27
4,17,18,-173
4,17,19,-127
4,18,19,-28
5,6,7,-209
5,6,8,-210
5,6,9,-118
5,6,10,-225
5,6,11,-42
5,6,12,-124
5,6,13,-156
5,6,14,-222
5,6,15,-205
5,6,16,-181
5,6,17,-216
5,6,18,-219
5,6,19,-113
5,7,8,-226
5,7,9,-178
5,7,10,-231
5,7,11,-111
5,7,12,-207
5,7,13,-173
5,7,14,-227
5,7,15,-235
5,7,16,-258
5,7,17,-160
5,7,18,-216
5,7,19,-76
5,8,9,-204
5,8,10,-295
5,8,11,-154
5,8,12,-244
5,8,13,-237
5,8,14,-236
5,8,15,-235
5,8,16,-217
5,8,17,-243
5,8,18,-225
5,8,19,-186
5,9,10,-222
5,9,11,-46
5,9,12,-159
5,9,13,-209
5,9,14,-222
5,9,15,-156
5,9,16,-163
5,9,17,-222
5,9,18,-168
5,9,19,-115
5,10,11,-171
5,10,12,-205
5,10,13,-224
5,10,14,-235
5,10,15,-237
5,10,16,-221
5,10,17,-203
5,10,18,-183
5,10,19,-100
5,11,12,-71
5,11,13,-99
5,11,14,-152
5,11,15,-118
5,11,16,-84
5,11,17,-170
5,11,18,-108
5,11,19,-21
5,12,13,-206
5,12,14,-216
5,12,15,-247
5,12,16,-284
5,12,17,-243
5,12,18,-246
5,12,19,-200
5,13,14,-225
5,13,15,-211
5,13,16,-237
5,13,17,-234
5,13,18,-223
5,13,19,-140
5,14,15,-237
5,14,16,-217
5,14,17,-309
5,14,18,-254
5,14,19,-173
5,15,16,-268
5,15,17,-231
5,15,18,-239
5,15,19,-100
5,16,17,-222
5,16,18,-267
5,16,19,-152
5,17,18,-240
5,17,19,-155
5,18,19,-127
6,7,8,-193
6,7,9,-126
6,7,10,-249
6,7,11,-62
6,7,12,-102
6,7,13,-135
6,7,14,-227
6,7,15,-190
6,7,16,-193
6,7,17,-210
6,7,18,-130
6,7,19,-64
6,8,9,-151
6,8,10,-296
6,8,11,-72
6,8,12,-105
6,8,13,-117
6,8,14,-204
6,8,15,-207
6,8,16,-192
6,8,17,-240
6,8,18,-146
6,8,19,-143
6,9,10,-131
6,9,11,35
6,9,12,-11
6,9,13,-109
6,9,14,-145
6,9,15,-77
6,9,16,-47
6,9,17,-152
6,9,18,-24
6,9,19,-65
6,10,11,-63
6,10,12,-172
6,10,13,-175
6,10,14,-191
6,10,15,-202
6,10,16,-197
6,10,17,-269
6,10,18,-113
6,10,19,-110
6,11,12,53
6,11,13,16
6,11,14,-112
6,11,15,-54
6,11,16,18
6,11,17,-49
6,11,18,6
6,11,19,33
6,12,13,-85
6,12,14,-152
6,12,15,-180
6,12,16,-117
6,12,17,-158
6,12,18,-129
6,12,19,-94
6,13,14,-122
6,13,15,-173
6,13,16,-115
6,13,17,-151
6,13,18,-103
6,13,19,-46
6,14,15,-259
6,14,16,-186
6,14,17,-248
6,14,18,-209
6,14,19,-135
6,15,16,-234
6,15,17,-218
6,15,18,-139
6,15,19,-71
6,16,17,-147
6,16,18,-123
6,16,19,-47
6,17,18,-194
6,17,19,-117
6,18,19,-14
7,8,9,-218
7,8,10,-317
7,8,11,-185
7,8,12,-214
7,8,13,-176
7,8,14,-236
7,8,15,-220
7,8,16,-206
7,8,17,-257
7,8,18,-223
7,8,19,-101
7,9,10,-252
7,9,11,-143
7,9,12,-115
7,9,13,-170
7,9,14,-180
7,9,15,-178
7,9,16,-110
7,9,17,-209
7,9,18,-146
7,9,19,-64
7,10,11,-227
7,10,12,-264
7,10,13,-250
7,10,14,-270
7,10,15,-290
7,10,16,-280
7,10,17,-267
7,10,18,-245
7,10,19,-100
7,11,12,-124
7,11,13,-148
7,11,14,-177
7,11,15,-144
7,11,16,-128
7,11,17,-203
7,11,18,-141
7,11,19,-55
7,12,13,-196
7,12,14,-223
7,12,15,-225
7,12,16,-238
7,12,17,-220
7,12,18,-204
7,12,19,-101
7,13,14,-185
7,13,15,-201
7,13,16,-209
7,13,17,-216
7,13,18,-190
7,13,19,-66
7,14,15,-220
7,14,16,-246
7,14,17,-274
7,14,18,-208
7,14,19,-91
7,15,16,-232
7,15,17,-213
7,15,18,-226
7,15,19,-75
7,16,17,-166
7,16,18,-257
7,16,19,-86
7,17,18,-198
7,17,19,-99
7,18,19,-54
8,9,10,-251
8,9,11,-122
8,9,12,-148
8,9,13,-201
8,9,14,-231
8,9,15,-147
8,9,16,-168
8,9,17,-289
8,9,18,-139
8,9,19,-104
8,10,11,-241
8,10,12,-292
8,10,13,-287
8,10,14,-293
8,10,15,-311
8,10,16,-296
8,10,17,-322
8,10,18,-275
8,10,19,-176
8,11,12,-139
8,11,13,-99
8,11,14,-229
8,11,15,-177
8,11,16,-153
8,11,17,-239
8,11,18,-116
8,11,19,-94
8,12,13,-199
8,12,14,-222
8,12,15,-243
8,12,16,-225
8,12,17,-296
8,12,18,-211
8,12,19,-231
8,13,14,-192
8,13,15,-225
8,13,16,-214
8,13,17,-268
8,13,18,-207
8,13,19,-146
8,14,15,-211
8,14,16,-232
8,14,17,-294
8,14,18,-232
8,14,19,-199
8,15,16,-278
8,15,17,-232
8,15,18,-218
8,15,19,-157
8,16,17,-267
8,16,18,-223
8,16,19,-192
8,17,18,-278
8,17,19,-210
8,18,19,-148
9,10,11,-145
9,10,12,-191
9,10,13,-243
9,10,14,-193
9,10,15,-198
9,10,16,-212
9,10,17,-233
9,10,18,-163
9,10,19,-84
9,11,12,-46
9,11,13,-64
9,11,14,-149
9,11,15,-51
9,11,16,-37
9,11,17,-142
9,11,18,-29
9,11,19,11
9,12,13,-209
9,12,14,-200
9,12,15,-164
9,12,16,-163
9,12,17,-150
9,12,18,-114
9,12,19,-80
9,13,14,-205
9,13,15,-158
9,13,16,-219
9,13,17,-259
9,13,18,-164
9,13,19,-124
9,14,15,-165
9,14,16,-209
9,14,17,-252
9,14,18,-151
9,14,19,-131
9,15,16,-114
9,15,17,-151
9,15,18,-98
9,15,19,-40
9,16,17,-137
9,16,18,-115
9,16,19,-50
9,17,18,-168
9,17,19,-117
9,18,19,-14
10,11,12,-139
10,11,13,-176
10,11,14,-221
10,11,15,-179
10,11,16,-172
10,11,17,-221
10,11,18,-112
10,11,19,-43
10,12,13,-222
10,12,14,-221
10,12,15,-235
10,12,16,-225
10,12,17,-233
10,12,18,-213
10,12,19,-156
10,13,14,-202
10,13,15,-256
10,13,16,-237
10,13,17,-239
10,13,18,-218
10,13,19,-131
10,14,15,-223
10,14,16,-214
10,14,17,-276
10,14,18,-201
10,14,19,-150
10,15,16,-263
10,15,17,-240
10,15,18,-218
10,15,19,-111
10,16,17,-206
10,16,18,-236
10,16,19,-111
10,17,18,-208
10,17,19,-140
10,18,19,-25
11,12,13,-94
11,12,14,-150
11,12,15,-111
11,12,16,-83
11,12,17,-169
11,12,18,-94
11,12,19,-80
11,13,14,-138
11,13,15,-137
11,13,16,-123
11,13,17,-129
11,13,18,-106
11,13,19,-35
11,14,15,-182
11,14,16,-193
11,14,17,-257
11,14,18,-151
11,14,19,-104
11,15,16,-96
11,15,17,-128
11,15,18,-100
11,15,19,-10
11,16,17,-151
11,16,18,-78
11,16,19,-8
11,17,18,-183
11,17,19,-107
11,18,19,-4
12,13,14,-222
12,13,15,-230
12,13,16,-266
12,13,17,-238
12,13,18,-219
12,13,19,-207
12,14,15,-237
12,14,16,-238
12,14,17,-300
12,14,18,-218
12,14,19,-179
12,15,16,-305
12,15,17,-261
12,15,18,-224
12,15,19,-156
12,16,17,-257
12,16,18,-234
12,16,19,-207
12,17,18,-218
12,17,19,-220
12,18,19,-158
13,14,15,-249
13,14,16,-191
13,14,17,-273
13,14,18,-194
13,14,19,-136
13,15,16,-236
13,15,17,-218
13,15,18,-236
13,15,19,-68
13,16,17,-223
13,16,18,-248
13,16,19,-112
13,17,18,-225
13,17,19,-160
13,18,19,-84
14,15,16,-239
14,15,17,-314
14,15,18,-209
14,15,19,-135
14,16,17,-266
14,16,18,-216
14,16,19,-152
14,17,18,-282
14,17,19,-220
14,18,19,-142
15,16,17,-219
15,16,18,-239
15,16,19,-105
15,17,18,-237
15,17,19,-119
15,18,19,-90
16,17,18,-236
16,17,19,-125
16,18,19,-90
17,18,19,-144
