i,j,k,I_scaled
6,7,8,-144
6,7,9,-273
6,7,10,-235
6,7,11,-213
6,7,12,-109
6,7,13,-238
6,7,14,-94
6,8,9,-180
6,8,10,-215
6,8,11,-183
6,8,12,-60
6,8,13,-188
6,8,14,-78
6,9,10,-228
6,9,11,-229
6,9,12,-127
6,9,13,-242
6,9,14,-122
6,10,11,-254
6,10,12,-113
6,10,13,-242
6,10,14,-97
6,11,12,-153
6,11,13,-266
6,11,14,-191
6,12,13,-95
6,12,14,-40
6,13,14,-116
7,8,9,-150
7,8,10,-173
7,8,11,-169
7,8,12,-37
7,8,13,-206
7,8,14,4
7,9,10,-252
7,9,11,-239
7,9,12,-161
7,9,13,-236
7,9,14,-161
7,10,11,-233
7,10,12,-93
7,10,13,-300
7,10,14,-141
7,11,12,-123
7,11,13,-238
7,11,14,-197
7,12,13,-107
7,12,14,-56
7,13,14,-116
8,9,10,-187
8,9,11,-170
8,9,12,-109
8,9,13,-202
8,9,14,-128
8,10,11,-260
8,10,12,-58
8,10,13,-271
8,10,14,-106
8,11,12,-132
8,11,13,-227
8,11,14,-157
8,12,13,-55
8,12,14,-20
8,13,14,-130
9,10,11,-238
9,10,12,-171
9,10,13,-242
9,10,14,-142
9,11,12,-181
9,11,13,-258
9,11,14,-268
9,12,13,-153
9,12,14,-115
9,13,14,-137
10,11,12,-162
10,11,13,-245
10,11,14,-237
10,12,13,-113
10,12,14,-44
10,13,14,-130
11,12,13,-155
11,12,14,-145
11,13,14,-241
12,13,14,-36
