i,j,k,I_scaled
1,14,15,-231
1,14,16,-94
1,14,17,-206
1,14,18,-184
1,14,19,-223
1,15,16,-110
1,15,17,-238
1,15,18,-221
1,15,19,-212
1,16,17,-202
1,16,18,32
1,16,19,-100
1,17,18,-92
1,17,19,-268
1,18,19,-72
2,3,4,-11
2,3,5,-87
2,3,6,-17
2,3,7,-41
2,3,8,-131
2,3,9,-37
2,3,10,-67
2,3,11,-97
2,3,12,-162
2,3,13,45
2,3,14,-70
2,3,15,-69
2,3,16,-3
2,3,17,-155
2,3,18,-26
2,3,19,-142
2,4,5,-73
2,4,6,27
2,4,7,-61
2,4,8,-124
2,4,9,9
2,4,10,-45
2,4,11,-107
2,4,12,-81
2,4,13,-32
2,4,14,-57
2,4,15,-41
2,4,16,59
2,4,17,-108
2,4,18,20
2,4,19,-118
2,5,6,-69
2,5,7,-155
2,5,8,-190
2,5,9,-157
2,5,10,-200
2,5,11,-197
2,5,12,-253
2,5,13,-79
2,5,14,-226
2,5,15,-188
2,5,16,-118
2,5,17,-194
2,5,18,-65
2,5,19,-256
2,6,7,-46
2,6,8,-111
2,6,9,6
2,6,10,-46
2,6,11,-72
2,6,12,-94
2,6,13,-1
2,6,14,-149
2,6,15,-84
2,6,16,-5
2,6,17,-167
2,6,18,-18
2,6,19,-140
2,7,8,-132
2,7,9,-39
2,7,10,-129
2,7,11,-149
2,7,12,-121
2,7,13,-18
2,7,14,-146
2,7,15,-79
2,7,16,-26
2,7,17,-160
2,7,18,-23
2,7,19,-144
2,8,9,-93
2,8,10,-173
2,8,11,-198
2,8,12,-199
2,8,13,-80
2,8,14,-192
2,8,15,-185
2,8,16,-133
2,8,17,-184
2,8,18,-76
2,8,19,-185
2,9,10,-49
2,9,11,-134
2,9,12,-153
2,9,13,38
2,9,14,-128
2,9,15,-164
2,9,16,-26
2,9,17,-79
2,9,18,19
2,9,19,-107
2,10,11,-214
2,10,12,-272
2,10,13,-66
2,10,14,-172
2,10,15,-183
2,10,16,-48
2,10,17,-233
2,10,18,-128
2,10,19,-231
2,11,12,-232
2,11,13,-130
2,11,14,-216
2,11,15,-234
2,11,16,-77
2,11,17,-259
2,11,18,-90
2,11,19,-237
2,12,13,-136
2,12,14,-204
2,12,15,-212
2,12,16,-72
2,12,17,-218
2,12,18,-51
2,12,19,-218
2,13,14,-67
2,13,15,-72
2,13,16,-5
2,13,17,-161
2,13,18,36
2,13,19,-136
2,14,15,-199
2,14,16,-59
2,14,17,-242
2,14,18,-134
2,14,19,-202
2,15,16,-47
2,15,17,-243
2,15,18,-156
2,15,19,-183
2,16,17,-124
2,16,18,5
2,16,19,-95
2,17,18,-130
2,17,19,-256
2,18,19,-109
3,4,5,-46
3,4,6,21
3,4,7,1
3,4,8,-115
3,4,9,62
3,4,10,-41
3,4,11,-61
3,4,12,-96
3,4,13,29
3,4,14,-40
3,4,15,-27
3,4,16,42
3,4,17,-83
3,4,18,10
3,4,19,-111
3,5,6,-32
3,5,7,-105
3,5,8,-129
3,5,9,-94
3,5,10,-110
3,5,11,-71
3,5,12,-163
3,5,13,24
3,5,14,-84
3,5,15,-108
3,5,16,-92
3,5,17,-191
3,5,18,-52
3,5,19,-208
3,6,7,-52
3,6,8,-63
3,6,9,37
3,6,10,-37
3,6,11,1
3,6,12,-111
3,6,13,28
3,6,14,-55
3,6,15,-7
3,6,16,9
3,6,17,-114
3,6,18,-4
3,6,19,-147
3,7,8,-110
3,7,9,-15
3,7,10,-109
3,7,11,-60
3,7,12,-119
3,7,13,47
3,7,14,-51
3,7,15,-26
3,7,16,-44
3,7,17,-121
3,7,18,-7
3,7,19,-112
3,8,9,-64
3,8,10,-150
3,8,11,-171
3,8,12,-179
3,8,13,-24
3,8,14,-168
3,8,15,-137
3,8,16,-122
3,8,17,-211
3,8,18,-97
3,8,19,-169
3,9,10,-41
3,9,11,-100
3,9,12,-156
3,9,13,67
3,9,14,-20
3,9,15,-104
3,9,16,-18
3,9,17,-112
3,9,18,49
3,9,19,-72
3,10,11,-115
3,10,12,-228
3,10,13,4
3,10,14,-95
3,10,15,-113
3,10,16,-64
3,10,17,-188
3,10,18,-120
3,10,19,-173
3,11,12,-199
3,11,13,25
3,11,14,-102
3,11,15,-93
3,11,16,-27
3,11,17,-196
3,11,18,-14
3,11,19,-161
3,12,13,-49
3,12,14,-133
3,12,15,-200
3,12,16,-113
3,12,17,-253
3,12,18,-72
3,12,19,-228
3,13,14,31
3,13,15,7
3,13,16,26
3,13,17,-77
3,13,18,75
3,13,19,-93
3,14,15,-118
3,14,16,7
3,14,17,-147
3,14,18,-107
3,14,19,-160
3,15,16,-32
3,15,17,-212
3,15,18,-102
3,15,19,-155
3,16,17,-130
3,16,18,9
3,16,19,-97
3,17,18,-99
3,17,19,-164
3,18,19,-80
4,5,6,42
4,5,7,-100
4,5,8,-121
4,5,9,-15
4,5,10,-41
4,5,11,-88
4,5,12,-90
4,5,13,-3
4,5,14,-80
4,5,15,-83
4,5,16,-21
4,5,17,-92
4,5,18,36
4,5,19,-158
4,6,7,22
4,6,8,-15
4,6,9,152
4,6,10,46
4,6,11,7
4,6,12,38
4,6,13,53
4,6,14,-29
4,6,15,41
4,6,16,120
4,6,17,-19
4,6,18,94
4,6,19,-48
4,7,8,-117
4,7,9,67
4,7,10,-69
4,7,11,-100
4,7,12,-22
4,7,13,-31
4,7,14,-97
4,7,15,-34
4,7,16,46
4,7,17,-63
4,7,18,60
4,7,19,-96
4,8,9,-23
4,8,10,-128
4,8,11,-156
4,8,12,-125
4,8,13,-90
4,8,14,-140
4,8,15,-112
4,8,16,-31
4,8,17,-108
4,8,18,-29
4,8,19,-162
4,9,10,66
4,9,11,2
4,9,12,-22
4,9,13,85
4,9,14,18
4,9,15,-32
4,9,16,104
4,9,17,37
4,9,18,163
4,9,19,25
4,10,11,-122
4,10,12,-129
4,10,13,-24
4,10,14,-82
4,10,15,-71
4,10,16,43
4,10,17,-93
4,10,18,-5
4,10,19,-82
4,11,12,-84
4,11,13,-42
4,11,14,-98
4,11,15,-87
4,11,16,65
4,11,17,-84
4,11,18,39
4,11,19,-90
4,12,13,-23
4,12,14,-113
4,12,15,-124
4,12,16,31
4,12,17,-88
4,12,18,68
4,12,19,-105
4,13,14,-39
4,13,15,8
4,13,16,50
4,13,17,-81
4,13,18,111
4,13,19,-113
4,14,15,-79
4,14,16,52
4,14,17,-84
4,14,18,-42
4,14,19,-97
4,15,16,80
4,15,17,-117
4,15,18,-35
4,15,19,-53
4,16,17,2
4,16,18,116
4,16,19,28
4,17,18,29
4,17,19,-91
4,18,19,33
5,6,7,-82
5,6,8,-72
5,6,9,-38
5,6,10,-77
5,6,11,-66
5,6,12,-71
5,6,13,24
5,6,14,-109
5,6,15,-99
5,6,16,-9
5,6,17,-139
5,6,18,4
5,6,19,-180
5,7,8,-177
5,7,9,-120
5,7,10,-213
5,7,11,-187
5,7,12,-180
5,7,13,-76
5,7,14,-162
5,7,15,-170
5,7,16,-104
5,7,17,-188
5,7,18,-50
5,7,19,-262
5,8,9,-137
5,8,10,-197
5,8,11,-220
5,8,12,-214
5,8,13,-85
5,8,14,-198
5,8,15,-222
5,8,16,-158
5,8,17,-216
5,8,18,-77
5,8,19,-239
5,9,10,-174
5,9,11,-206
5,9,12,-258
5,9,13,-62
5,9,14,-167
5,9,15,-256
5,9,16,-155
5,9,17,-182
5,9,18,-33
5,9,19,-203
5,10,11,-278
5,10,12,-237
5,10,13,-65
5,10,14,-184
5,10,15,-205
5,10,16,-111
5,10,17,-204
5,10,18,-117
5,10,19,-317
5,11,12,-203
5,11,13,-105
5,11,14,-206
5,11,15,-216
5,11,16,-127
5,11,17,-213
5,11,18,-69
5,11,19,-273
5,12,13,-107
5,12,14,-189
5,12,15,-216
5,12,16,-146
5,12,17,-229
5,12,18,-83
5,12,19,-285
5,13,14,-88
5,13,15,-97
5,13,16,-68
5,13,17,-162
5,13,18,32
5,13,19,-168
5,14,15,-193
5,14,16,-113
5,14,17,-209
5,14,18,-150
5,14,19,-230
5,15,16,-127
5,15,17,-231
5,15,18,-197
5,15,19,-263
5,16,17,-205
5,16,18,-65
5,16,19,-202
5,17,18,-90
5,17,19,-301
5,18,19,-98
6,7,8,-48
6,7,9,32
6,7,10,-79
6,7,11,-97
6,7,12,-30
6,7,13,-14
6,7,14,-169
6,7,15,-28
6,7,16,15
6,7,17,-160
6,7,18,-3
6,7,19,-166
6,8,9,27
6,8,10,-58
6,8,11,-86
6,8,12,-93
6,8,13,4
6,8,14,-143
6,8,15,-45
6,8,16,-37
6,8,17,-136
6,8,18,20
6,8,19,-170
6,9,10,76
6,9,11,15
6,9,12,-59
6,9,13,68
6,9,14,-52
6,9,15,-49
6,9,16,26
6,9,17,-27
6,9,18,121
6,9,19,-57
6,10,11,-101
6,10,12,-128
6,10,13,-1
6,10,14,-149
6,10,15,-68
6,10,16,-2
6,10,17,-154
6,10,18,-17
6,10,19,-176
6,11,12,-91
6,11,13,-36
6,11,14,-171
6,11,15,-98
6,11,16,-33
6,11,17,-157
6,11,18,8
6,11,19,-145
6,12,13,-11
6,12,14,-159
6,12,15,-129
6,12,16,-28
6,12,17,-204
6,12,18,4
6,12,19,-174
6,13,14,-47
6,13,15,-33
6,13,16,4
6,13,17,-133
6,13,18,76
6,13,19,-132
6,14,15,-182
6,14,16,-42
6,14,17,-181
6,14,18,-107
6,14,19,-188
6,15,16,19
6,15,17,-198
6,15,18,-82
6,15,19,-144
6,16,17,-117
6,16,18,41
6,16,19,-55
6,17,18,-43
6,17,19,-163
6,18,19,-56
7,8,9,-55
7,8,10,-145
7,8,11,-203
7,8,12,-113
7,8,13,-84
7,8,14,-192
7,8,15,-113
7,8,16,-130
7,8,17,-162
7,8,18,-16
7,8,19,-166
7,9,10,-64
7,9,11,-60
7,9,12,-105
7,9,13,48
7,9,14,-48
7,9,15,-108
7,9,16,-16
7,9,17,-33
7,9,18,94
7,9,19,-39
7,10,11,-198
7,10,12,-151
7,10,13,-65
7,10,14,-173
7,10,15,-87
7,10,16,-38
7,10,17,-180
7,10,18,-108
7,10,19,-258
7,11,12,-148
7,11,13,-111
7,11,14,-229
7,11,15,-143
7,11,16,-67
7,11,17,-208
7,11,18,-48
7,11,19,-214
7,12,13,-44
7,12,14,-134
7,12,15,-108
7,12,16,20
7,12,17,-181
7,12,18,7
7,12,19,-144
7,13,14,-56
7,13,15,-1
7,13,16,-7
7,13,17,-178
7,13,18,17
7,13,19,-128
7,14,15,-150
7,14,16,-54
7,14,17,-229
7,14,18,-114
7,14,19,-178
7,15,16,30
7,15,17,-163
7,15,18,-82
7,15,19,-100
7,16,17,-143
7,16,18,28
7,16,19,-64
7,17,18,-59
7,17,19,-182
7,18,19,-73
8,9,10,-53
8,9,11,-92
8,9,12,-134
8,9,13,26
8,9,14,-91
8,9,15,-130
8,9,16,-99
8,9,17,-67
8,9,18,41
8,9,19,-76
8,10,11,-214
8,10,12,-195
8,10,13,-98
8,10,14,-178
8,10,15,-172
8,10,16,-124
8,10,17,-187
8,10,18,-124
8,10,19,-174
8,11,12,-208
8,11,13,-86
8,11,14,-194
8,11,15,-242
8,11,16,-119
8,11,17,-195
8,11,18,-71
8,11,19,-217
8,12,13,-86
8,12,14,-199
8,12,15,-208
8,12,16,-159
8,12,17,-196
8,12,18,-70
8,12,19,-221
8,13,14,-82
8,13,15,-82
8,13,16,-103
8,13,17,-173
8,13,18,34
8,13,19,-149
8,14,15,-193
8,14,16,-130
8,14,17,-200
8,14,18,-151
8,14,19,-200
8,15,16,-104
8,15,17,-222
8,15,18,-126
8,15,19,-211
8,16,17,-160
8,16,18,-57
8,16,19,-144
8,17,18,-58
8,17,19,-228
8,18,19,-73
9,10,11,-107
9,10,12,-181
9,10,13,42
9,10,14,-45
9,10,15,-136
9,10,16,-35
9,10,17,-89
9,10,18,12
9,10,19,-121
9,11,12,-191
9,11,13,-24
9,11,14,-132
9,11,15,-190
9,11,16,-35
9,11,17,-123
9,11,18,50
9,11,19,-133
9,12,13,-81
9,12,14,-202
9,12,15,-247
9,12,16,-121
9,12,17,-193
9,12,18,-3
9,12,19,-187
9,13,14,29
9,13,15,-54
9,13,16,48
9,13,17,-26
9,13,18,151
9,13,19,-29
9,14,15,-211
9,14,16,-29
9,14,17,-86
9,14,18,-30
9,14,19,-108
9,15,16,-99
9,15,17,-225
9,15,18,-112
9,15,19,-157
9,16,17,-57
9,16,18,48
9,16,19,-46
9,17,18,28
9,17,19,-90
9,18,19,49
10,11,12,-236
10,11,13,-127
10,11,14,-273
10,11,15,-221
10,11,16,-87
10,11,17,-256
10,11,18,-139
10,11,19,-235
10,12,13,-130
10,12,14,-220
10,12,15,-201
10,12,16,-110
10,12,17,-212
10,12,18,-195
10,12,19,-207
10,13,14,-53
10,13,15,-50
10,13,16,-19
10,13,17,-189
10,13,18,-29
10,13,19,-164
10,14,15,-212
10,14,16,-80
10,14,17,-221
10,14,18,-214
10,14,19,-216
10,15,16,-90
10,15,17,-219
10,15,18,-215
10,15,19,-201
10,16,17,-151
10,16,18,-43
10,16,19,-86
10,17,18,-160
10,17,19,-197
10,18,19,-148
11,12,13,-84
11,12,14,-239
11,12,15,-214
11,12,16,-84
11,12,17,-250
11,12,18,-82
11,12,19,-238
11,13,14,-89
11,13,15,-93
11,13,16,-13
11,13,17,-170
11,13,18,36
11,13,19,-150
11,14,15,-222
11,14,16,-86
11,14,17,-219
11,14,18,-140
11,14,19,-226
11,15,16,-86
11,15,17,-246
11,15,18,-165
11,15,19,-212
11,16,17,-127
11,16,18,18
11,16,19,-88
11,17,18,-64
11,17,19,-244
11,18,19,-70
12,13,14,-84
12,13,15,-112
12,13,16,-48
12,13,17,-172
12,13,18,32
12,13,19,-187
12,14,15,-240
12,14,16,-78
12,14,17,-214
12,14,18,-169
12,14,19,-226
12,15,16,-144
12,15,17,-216
12,15,18,-197
12,15,19,-229
12,16,17,-171
12,16,18,-20
12,16,19,-90
12,17,18,-101
12,17,19,-240
12,18,19,-85
13,14,15,-108
13,14,16,10
13,14,17,-153
13,14,18,-15
13,14,19,-151
13,15,16,-49
13,15,17,-160
13,15,18,-24
13,15,19,-139
13,16,17,-159
13,16,18,65
13,16,19,-74
13,17,18,-36
13,17,19,-200
13,18,19,-1
14,15,16,-65
14,15,17,-211
14,15,18,-282
14,15,19,-225
14,16,17,-131
14,16,18,-75
14,16,19,-62
14,17,18,-154
14,17,19,-229
14,18,19,-150
15,16,17,-191
15,16,18,-59
15,16,19,-54
15,17,18,-200
15,17,19,-249
15,18,19,-134
16,17,18,-62
16,17,19,-140
16,18,19,-14
17,18,19,-55
