i,j,k,I_scaled
5,11,17,-54
5,11,18,-146
5,11,19,-44
5,12,13,-246
5,12,14,-214
5,12,15,-215
5,12,16,-89
5,12,17,-128
5,12,18,-224
5,12,19,-166
5,13,14,-255
5,13,15,-228
5,13,16,-117
5,13,17,-164
5,13,18,-247
5,13,19,-133
5,14,15,-208
5,14,16,-108
5,14,17,-156
5,14,18,-223
5,14,19,-161
5,15,16,-94
5,15,17,-201
5,15,18,-191
5,15,19,-152
5,16,17,-75
5,16,18,-99
5,16,19,-67
5,17,18,-141
5,17,19,-132
5,18,19,-189
6,7,8,-89
6,7,9,-29
6,7,10,-85
6,7,11,-114
6,7,12,-55
6,7,13,-159
6,7,14,-111
6,7,15,-95
6,7,16,-64
6,7,17,-93
6,7,18,-86
6,7,19,-109
6,8,9,0
6,8,10,-41
6,8,11,-7
6,8,12,4
6,8,13,-61
6,8,14,-115
6,8,15,-89
6,8,16,14
6,8,17,0
6,8,18,-69
6,8,19,-19
6,9,10,-88
6,9,11,-4
6,9,12,-20
6,9,13,-67
6,9,14,-90
6,9,15,-84
6,9,16,53
6,9,17,10
6,9,18,-85
6,9,19,-34
6,10,11,-20
6,10,12,-104
6,10,13,-91
6,10,14,-116
6,10,15,-147
6,10,16,-49
6,10,17,-41
6,10,18,-56
6,10,19,-35
6,11,12,25
6,11,13,-37
6,11,14,-25
6,11,15,-39
6,11,16,-19
6,11,17,-13
6,11,18,-71
6,11,19,-8
6,12,13,-119
6,12,14,-69
6,12,15,-88
6,12,16,-27
6,12,17,-20
6,12,18,-106
6,12,19,-39
6,13,14,-89
6,13,15,-117
6,13,16,-23
6,13,17,-57
6,13,18,-92
6,13,19,-36
6,14,15,-101
6,14,16,-43
6,14,17,-33
6,14,18,-77
6,14,19,-30
6,15,16,-47
6,15,17,-37
6,15,18,-39
6,15,19,-24
6,16,17,-2
6,16,18,-48
6,16,19,-35
6,17,18,-36
6,17,19,-3
6,18,19,-103
7,8,9,-50
7,8,10,-122
7,8,11,-139
7,8,12,-97
7,8,13,-288
7,8,14,-174
7,8,15,-234
7,8,16,-141
7,8,17,-124
7,8,18,-232
7,8,19,-146
7,9,10,-138
7,9,11,-79
7,9,12,-71
7,9,13,-228
7,9,14,-135
7,9,15,-146
7,9,16,-31
7,9,17,-67
7,9,18,-175
7,9,19,-70
7,10,11,-145
7,10,12,-231
7,10,13,-297
7,10,14,-263
7,10,15,-241
7,10,16,-177
7,10,17,-180
7,10,18,-205
7,10,19,-122
7,11,12,-98
7,11,13,-240
7,11,14,-161
7,11,15,-189
7,11,16,-148
7,11,17,-140
7,11,18,-238
7,11,19,-129
7,12,13,-337
7,12,14,-238
7,12,15,-199
7,12,16,-125
7,12,17,-140
7,12,18,-222
7,12,19,-146
7,13,14,-329
7,13,15,-299
7,13,16,-255
7,13,17,-251
7,13,18,-293
7,13,19,-211
7,14,15,-216
7,14,16,-159
7,14,17,-164
7,14,18,-196
7,14,19,-162
7,15,16,-170
7,15,17,-232
7,15,18,-221
7,15,19,-161
7,16,17,-137
7,16,18,-198
7,16,19,-133
7,17,18,-146
7,17,19,-141
7,18,19,-249
8,9,10,-96
8,9,11,-1
8,9,12,44
8,9,13,-110
8,9,14,-97
8,9,15,-114
8,9,16,105
8,9,17,0
8,9,18,-111
8,9,19,-2
8,10,11,-12
8,10,12,-62
8,10,13,-125
8,10,14,-145
8,10,15,-143
8,10,16,27
8,10,17,-43
8,10,18,-149
8,10,19,-4
8,11,12,72
8,11,13,-67
8,11,14,-46
8,11,15,-85
8,11,16,8
8,11,17,-10
8,11,18,-138
8,11,19,-25
8,12,13,-149
8,12,14,-121
8,12,15,-125
8,12,16,19
8,12,17,33
8,12,18,-169
8,12,19,-19
8,13,14,-174
8,13,15,-227
8,13,16,-60
8,13,17,-140
8,13,18,-257
8,13,19,-112
8,14,15,-176
8,14,16,-74
8,14,17,-74
8,14,18,-261
8,14,19,-74
8,15,16,-44
8,15,17,-134
8,15,18,-191
8,15,19,-171
8,16,17,2
8,16,18,-98
8,16,19,-6
8,17,18,-77
8,17,19,-10
8,18,19,-140
9,10,11,-69
9,10,12,-122
9,10,13,-168
9,10,14,-225
9,10,15,-204
9,10,16,-5
9,10,17,-91
9,10,18,-197
9,10,19,-79
9,11,12,47
9,11,13,-56
9,11,14,-65
9,11,15,-58
9,11,16,84
9,11,17,46
9,11,18,-166
9,11,19,-20
9,12,13,-163
9,12,14,-172
9,12,15,-154
9,12,16,58
9,12,17,12
9,12,18,-213
9,12,19,-58
9,13,14,-226
9,13,15,-190
9,13,16,-13
9,13,17,-94
9,13,18,-220
9,13,19,-119
9,14,15,-230
9,14,16,-24
9,14,17,-89
9,14,18,-217
9,14,19,-120
9,15,16,12
9,15,17,-119
9,15,18,-172
9,15,19,-118
9,16,17,66
9,16,18,-28
9,16,19,40
9,17,18,-86
9,17,19,-12
9,18,19,-142
10,11,12,-21
10,11,13,-80
10,11,14,-81
10,11,15,-144
10,11,16,-35
10,11,17,-47
10,11,18,-134
10,11,19,9
10,12,13,-221
10,12,14,-210
10,12,15,-220
10,12,16,-93
10,12,17,-153
10,12,18,-199
10,12,19,-90
10,13,14,-230
10,13,15,-203
10,13,16,-81
10,13,17,-161
10,13,18,-201
10,13,19,-95
10,14,15,-241
10,14,16,-86
10,14,17,-160
10,14,18,-195
10,14,19,-87
10,15,16,-97
10,15,17,-199
10,15,18,-207
10,15,19,-109
10,16,17,-81
10,16,18,-97
10,16,19,-52
10,17,18,-136
10,17,19,-52
10,18,19,-146
11,12,13,-46
11,12,14,-42
11,12,15,-61
11,12,16,49
11,12,17,79
11,12,18,-119
11,12,19,20
11,13,14,-77
11,13,15,-94
11,13,16,-29
11,13,17,-65
11,13,18,-184
11,13,19,-1
11,14,15,-100
11,14,16,-28
11,14,17,13
11,14,18,-174
11,14,19,-41
11,15,16,-36
11,15,17,-67
11,15,18,-102
11,15,19,-99
11,16,17,-11
11,16,18,-51
11,16,19,-15
11,17,18,-61
11,17,19,-25
11,18,19,-139
12,13,14,-196
12,13,15,-208
12,13,16,-93
12,13,17,-161
12,13,18,-333
12,13,19,-89
12,14,15,-234
12,14,16,-86
12,14,17,-103
12,14,18,-255
12,14,19,-95
12,15,16,-101
12,15,17,-152
12,15,18,-231
12,15,19,-116
12,16,17,-57
12,16,18,-87
12,16,19,-37
12,17,18,-110
12,17,19,-36
12,18,19,-218
13,14,15,-222
13,14,16,-95
13,14,17,-141
13,14,18,-286
13,14,19,-101
13,15,16,-103
13,15,17,-188
13,15,18,-224
13,15,19,-107
13,16,17,-84
13,16,18,-118
13,16,19,-52
13,17,18,-198
13,17,19,-92
13,18,19,-201
14,15,16,-94
14,15,17,-132
14,15,18,-185
14,15,19,-120
14,16,17,-49
14,16,18,-106
14,16,19,-53
14,17,18,-86
14,17,19,-33
14,18,19,-183
15,16,17,-69
15,16,18,-88
15,16,19,-46
15,17,18,-135
15,17,19,-124
15,18,19,-139
16,17,18,-17
16,17,19,-57
16,18,19,-89
17,18,19,-107
