i,j,k,I_scaled
1,11,14,-207
1,12,13,-140
1,12,14,-189
1,13,14,-167
2,3,4,10
2,3,5,-95
2,3,6,-95
2,3,7,-96
2,3,8,-90
2,3,9,-101
2,3,10,-103
2,3,11,-104
2,3,12,-40
2,3,13,-70
2,3,14,-91
2,4,5,2
2,4,6,7
2,4,7,-16
2,4,8,18
2,4,9,33
2,4,10,20
2,4,11,-63
2,4,12,-15
2,4,13,76
2,4,14,2
2,5,6,-90
2,5,7,-99
2,5,8,-89
2,5,9,-114
2,5,10,-116
2,5,11,-105
2,5,12,-68
2,5,13,-12
2,5,14,-92
2,6,7,-56
2,6,8,-22
2,6,9,-17
2,6,10,-23
2,6,11,-39
2,6,12,26
2,6,13,32
2,6,14,-45
2,7,8,-73
2,7,9,-65
2,7,10,-85
2,7,11,-79
2,7,12,-92
2,7,13,-54
2,7,14,-100
2,8,9,-67
2,8,10,-127
2,8,11,-92
2,8,12,-98
2,8,13,10
2,8,14,-109
2,9,10,-58
2,9,11,-76
2,9,12,-20
2,9,13,23
2,9,14,-5
2,10,11,-144
2,10,12,17
2,10,13,70
2,10,14,-123
2,11,12,-43
2,11,13,-80
2,11,14,-120
2,12,13,24
2,12,14,-46
2,13,14,4
3,4,5,-93
3,4,6,-72
3,4,7,-110
3,4,8,-69
3,4,9,-122
3,4,10,-102
3,4,11,-157
3,4,12,-44
3,4,13,-86
3,4,14,-114
3,5,6,-226
3,5,7,-232
3,5,8,-220
3,5,9,-279
3,5,10,-232
3,5,11,-223
3,5,12,-156
3,5,13,-187
3,5,14,-216
3,6,7,-166
3,6,8,-156
3,6,9,-132
3,6,10,-166
3,6,11,-168
3,6,12,-31
3,6,13,-157
3,6,14,-166
3,7,8,-240
3,7,9,-204
3,7,10,-203
3,7,11,-229
3,7,12,-125
3,7,13,-230
3,7,14,-238
3,8,9,-165
3,8,10,-226
3,8,11,-216
3,8,12,-137
3,8,13,-165
3,8,14,-213
3,9,10,-184
3,9,11,-227
3,9,12,-61
3,9,13,-137
3,9,14,-176
3,10,11,-247
3,10,12,-97
3,10,13,-158
3,10,14,-249
3,11,12,-109
3,11,13,-205
3,11,14,-229
3,12,13,-141
3,12,14,-142
3,13,14,-176
4,5,6,-117
4,5,7,-166
4,5,8,-115
4,5,9,-158
4,5,10,-94
4,5,11,-174
4,5,12,-113
4,5,13,-60
4,5,14,-118
4,6,7,-132
4,6,8,-23
4,6,9,-63
4,6,10,-35
4,6,11,-113
4,6,12,44
4,6,13,2
4,6,14,-109
4,7,8,-156
4,7,9,-174
4,7,10,-164
4,7,11,-198
4,7,12,-111
4,7,13,-135
4,7,14,-175
4,8,9,-99
4,8,10,-111
4,8,11,-187
4,8,12,-103
4,8,13,-71
4,8,14,-128
4,9,10,-35
4,9,11,-210
4,9,12,-88
4,9,13,-33
4,9,14,-81
4,10,11,-170
4,10,12,-12
4,10,13,-52
4,10,14,-93
4,11,12,-107
4,11,13,-142
4,11,14,-168
4,12,13,-36
4,12,14,-117
4,13,14,-50
5,6,7,-190
5,6,8,-154
5,6,9,-151
5,6,10,-162
5,6,11,-167
5,6,12,-50
5,6,13,-117
5,6,14,-223
5,7,8,-251
5,7,9,-284
5,7,10,-211
5,7,11,-210
5,7,12,-218
5,7,13,-216
5,7,14,-219
5,8,9,-188
5,8,10,-272
5,8,11,-229
5,8,12,-190
5,8,13,-140
5,8,14,-244
5,9,10,-206
5,9,11,-272
5,9,12,-138
5,9,13,-113
5,9,14,-181
5,10,11,-245
5,10,12,-152
5,10,13,-110
5,10,14,-240
5,11,12,-168
5,11,13,-201
5,11,14,-233
5,12,13,-134
5,12,14,-228
5,13,14,-150
6,7,8,-134
6,7,9,-131
6,7,10,-126
6,7,11,-132
6,7,12,-52
6,7,13,-144
6,7,14,-150
6,8,9,-43
6,8,10,-88
6,8,11,-85
6,8,12,-5
6,8,13,-19
6,8,14,-165
6,9,10,-35
6,9,11,-84
6,9,12,28
6,9,13,-26
6,9,14,-83
6,10,11,-101
6,10,12,55
6,10,13,-4
6,10,14,-138
6,11,12,53
6,11,13,-55
6,11,14,-138
6,12,13,19
6,12,14,-47
6,13,14,-124
7,8,9,-133
7,8,10,-230
7,8,11,-250
7,8,12,-235
7,8,13,-154
7,8,14,-241
7,9,10,-170
7,9,11,-226
7,9,12,-134
7,9,13,-146
7,9,14,-183
7,10,11,-222
7,10,12,-148
7,10,13,-167
7,10,14,-211
7,11,12,-121
7,11,13,-178
7,11,14,-196
7,12,13,-179
7,12,14,-184
7,13,14,-165
8,9,10,-94
8,9,11,-190
8,9,12,-96
8,9,13,-42
8,9,14,-96
8,10,11,-257
8,10,12,-197
8,10,13,-148
8,10,14,-252
8,11,12,-189
8,11,13,-180
8,11,14,-225
8,12,13,-104
8,12,14,-203
8,13,14,-120
9,10,11,-225
9,10,12,-42
9,10,13,-40
9,10,14,-138
9,11,12,-86
9,11,13,-125
9,11,14,-183
9,12,13,-14
9,12,14,-88
9,13,14,-67
10,11,12,-66
10,11,13,-126
10,11,14,-246
10,12,13,-15
10,12,14,-203
10,13,14,-111
11,12,13,-127
11,12,14,-164
11,13,14,-171
12,13,14,-146
