i,j,k,I_scaled
1,9,13,-21
1,9,14,-69
1,9,15,-45
1,9,16,-191
1,9,17,-29
1,9,18,-69
1,9,19,-139
1,10,11,32
1,10,12,-147
1,10,13,-35
1,10,14,-59
1,10,15,-45
1,10,16,-214
1,10,17,-18
1,10,18,-2
1,10,19,-110
1,11,12,-47
1,11,13,50
1,11,14,79
1,11,15,67
1,11,16,-43
1,11,17,39
1,11,18,20
1,11,19,15
1,12,13,-116
1,12,14,-81
1,12,15,-76
1,12,16,-236
1,12,17,-72
1,12,18,-154
1,12,19,-115
1,13,14,6
1,13,15,13
1,13,16,-122
1,13,17,-21
1,13,18,1
1,13,19,-15
1,14,15,39
1,14,16,-90
1,14,17,-28
1,14,18,36
1,14,19,-29
1,15,16,-123
1,15,17,0
1,15,18,70
1,15,19,13
1,16,17,-165
1,16,18,-77
1,16,19,-206
1,17,18,-36
1,17,19,-37
1,18,19,-59
2,3,4,-110
2,3,5,-196
2,3,6,-93
2,3,7,-123
2,3,8,-110
2,3,9,-218
2,3,10,-240
2,3,11,-113
2,3,12,-241
2,3,13,-189
2,3,14,-208
2,3,15,-88
2,3,16,-239
2,3,17,-252
2,3,18,-85
2,3,19,-221
2,4,5,-8
2,4,6,-41
2,4,7,-42
2,4,8,12
2,4,9,-88
2,4,10,-66
2,4,11,27
2,4,12,-142
2,4,13,-65
2,4,14,-115
2,4,15,-1
2,4,16,-155
2,4,17,-89
2,4,18,-29
2,4,19,-173
2,5,6,-53
2,5,7,-62
2,5,8,-39
2,5,9,-196
2,5,10,-135
2,5,11,-26
2,5,12,-212
2,5,13,-119
2,5,14,-81
2,5,15,22
2,5,16,-167
2,5,17,-138
2,5,18,7
2,5,19,-195
2,6,7,-47
2,6,8,-32
2,6,9,-166
2,6,10,-112
2,6,11,24
2,6,12,-169
2,6,13,-110
2,6,14,-48
2,6,15,-22
2,6,16,-81
2,6,17,-148
2,6,18,25
2,6,19,-90
2,7,8,-54
2,7,9,-113
2,7,10,-111
2,7,11,-53
2,7,12,-105
2,7,13,-85
2,7,14,-97
2,7,15,-12
2,7,16,-189
2,7,17,-124
2,7,18,-54
2,7,19,-117
2,8,9,-93
2,8,10,-169
2,8,11,-44
2,8,12,-165
2,8,13,-123
2,8,14,-90
2,8,15,-31
2,8,16,-177
2,8,17,-43
2,8,18,19
2,8,19,-132
2,9,10,-226
2,9,11,-83
2,9,12,-249
2,9,13,-155
2,9,14,-169
2,9,15,-129
2,9,16,-237
2,9,17,-175
2,9,18,-221
2,9,19,-260
2,10,11,-109
2,10,12,-220
2,10,13,-213
2,10,14,-190
2,10,15,-94
2,10,16,-325
2,10,17,-228
2,10,18,-95
2,10,19,-271
2,11,12,-159
2,11,13,-73
2,11,14,-34
2,11,15,39
2,11,16,-94
2,11,17,-74
2,11,18,-38
2,11,19,-108
2,12,13,-234
2,12,14,-190
2,12,15,-102
2,12,16,-228
2,12,17,-169
2,12,18,-181
2,12,19,-209
2,13,14,-175
2,13,15,-65
2,13,16,-198
2,13,17,-147
2,13,18,-116
2,13,19,-212
2,14,15,-56
2,14,16,-172
2,14,17,-151
2,14,18,-56
2,14,19,-224
2,15,16,-143
2,15,17,-56
2,15,18,-4
2,15,19,-80
2,16,17,-222
2,16,18,-94
2,16,19,-276
2,17,18,-159
2,17,19,-179
2,18,19,-149
3,4,5,-3
3,4,6,-47
3,4,7,-49
3,4,8,35
3,4,9,-68
3,4,10,-73
3,4,11,30
3,4,12,-173
3,4,13,-14
3,4,14,-48
3,4,15,-13
3,4,16,-154
3,4,17,-74
3,4,18,-50
3,4,19,-182
3,5,6,-24
3,5,7,-73
3,5,8,-66
3,5,9,-159
3,5,10,-158
3,5,11,-20
3,5,12,-183
3,5,13,-47
3,5,14,-15
3,5,15,-7
3,5,16,-134
3,5,17,-121
3,5,18,-18
3,5,19,-150
3,6,7,-12
3,6,8,-27
3,6,9,-167
3,6,10,-84
3,6,11,29
3,6,12,-166
3,6,13,-27
3,6,14,49
3,6,15,-14
3,6,16,-80
3,6,17,-96
3,6,18,37
3,6,19,-83
3,7,8,-41
3,7,9,-92
3,7,10,-68
3,7,11,-53
3,7,12,-91
3,7,13,13
3,7,14,-45
3,7,15,1
3,7,16,-161
3,7,17,-63
3,7,18,-26
3,7,19,-67
3,8,9,-80
3,8,10,-166
3,8,11,-36
3,8,12,-159
3,8,13,-44
3,8,14,-60
3,8,15,-11
3,8,16,-166
3,8,17,-32
3,8,18,30
3,8,19,-98
3,9,10,-215
3,9,11,-95
3,9,12,-204
3,9,13,-86
3,9,14,-85
3,9,15,-78
3,9,16,-244
3,9,17,-155
3,9,18,-169
3,9,19,-270
3,10,11,-68
3,10,12,-203
3,10,13,-98
3,10,14,-115
3,10,15,-67
3,10,16,-348
3,10,17,-162
3,10,18,-84
3,10,19,-209
3,11,12,-140
3,11,13,-6
3,11,14,40
3,11,15,22
3,11,16,-90
3,11,17,-53
3,11,18,-19
3,11,19,-102
3,12,13,-147
3,12,14,-95
3,12,15,-83
3,12,16,-207
3,12,17,-156
3,12,18,-190
3,12,19,-224
3,13,14,-28
3,13,15,-5
3,13,16,-184
3,13,17,-85
3,13,18,-38
3,13,19,-76
3,14,15,33
3,14,16,-93
3,14,17,-59
3,14,18,34
3,14,19,-131
3,15,16,-136
3,15,17,-55
3,15,18,48
3,15,19,-71
3,16,17,-239
3,16,18,-101
3,16,19,-222
3,17,18,-140
3,17,19,-164
3,18,19,-109
4,5,6,92
4,5,7,76
4,5,8,114
4,5,9,44
4,5,10,71
4,5,11,179
4,5,12,-16
4,5,13,101
4,5,14,155
4,5,15,133
4,5,16,-16
4,5,17,81
4,5,18,133
4,5,19,-31
4,6,7,-53
4,6,8,7
4,6,9,-69
4,6,10,-19
4,6,11,87
4,6,12,-121
4,6,13,-53
4,6,14,30
4,6,15,29
4,6,16,-56
4,6,17,-8
4,6,18,58
4,6,19,-91
4,7,8,74
4,7,9,-31
4,7,10,-32
4,7,11,33
4,7,12,-103
4,7,13,-8
4,7,14,-8
4,7,15,17
4,7,16,-164
4,7,17,-4
4,7,18,5
4,7,19,-53
4,8,9,31
4,8,10,-19
4,8,11,77
4,8,12,-68
4,8,13,33
4,8,14,78
4,8,15,63
4,8,16,-99
4,8,17,103
4,8,18,105
4,8,19,-31
4,9,10,-68
4,9,11,31
4,9,12,-138
4,9,13,-2
4,9,14,-1
4,9,15,1
4,9,16,-181
4,9,17,-21
4,9,18,-65
4,9,19,-167
4,10,11,49
4,10,12,-139
4,10,13,-19
4,10,14,-32
4,10,15,14
4,10,16,-184
4,10,17,-32
4,10,18,42
4,10,19,-167
4,11,12,-77
4,11,13,62
4,11,14,90
4,11,15,101
4,11,16,-22
4,11,17,82
4,11,18,66
4,11,19,-25
4,12,13,-102
4,12,14,-84
4,12,15,-57
4,12,16,-167
4,12,17,-47
4,12,18,-137
4,12,19,-141
4,13,14,-12
4,13,15,34
4,13,16,-126
4,13,17,-21
4,13,18,13
4,13,19,-76
4,14,15,32
4,14,16,-59
4,14,17,-6
4,14,18,52
4,14,19,-90
4,15,16,-106
4,15,17,18
4,15,18,74
4,15,19,-27
4,16,17,-121
4,16,18,-92
4,16,19,-208
4,17,18,-8
4,17,19,-61
4,18,19,-138
5,6,7,28
5,6,8,37
5,6,9,-60
5,6,10,32
5,6,11,114
5,6,12,-109
5,6,13,11
5,6,14,140
5,6,15,110
5,6,16,16
5,6,17,23
5,6,18,159
5,6,19,-61
5,7,8,16
5,7,9,-67
5,7,10,20
5,7,11,33
5,7,12,-35
5,7,13,24
5,7,14,38
5,7,15,110
5,7,16,-58
5,7,17,-7
5,7,18,69
5,7,19,-46
5,8,9,-31
5,8,10,-20
5,8,11,32
5,8,12,-114
5,8,13,22
5,8,14,38
5,8,15,71
5,8,16,-100
5,8,17,74
5,8,18,113
5,8,19,-51
5,9,10,-120
5,9,11,-2
5,9,12,-191
5,9,13,10
5,9,14,34
5,9,15,1
5,9,16,-82
5,9,17,-24
5,9,18,5
5,9,19,-137
5,10,11,63
5,10,12,-91
5,10,13,17
5,10,14,52
5,10,15,95
5,10,16,-136
5,10,17,5
5,10,18,85
5,10,19,-79
5,11,12,-35
5,11,13,70
5,11,14,184
5,11,15,189
5,11,16,48
5,11,17,86
5,11,18,118
5,11,19,47
5,12,13,-103
5,12,14,-12
5,12,15,4
5,12,16,-125
5,12,17,-38
5,12,18,-50
5,12,19,-135
5,13,14,82
5,13,15,85
5,13,16,-78
5,13,17,11
5,13,18,83
5,13,19,-9
5,14,15,213
5,14,16,79
5,14,17,83
5,14,18,192
5,14,19,17
5,15,16,8
5,15,17,82
5,15,18,189
5,15,19,67
5,16,17,-55
5,16,18,57
5,16,19,-79
5,17,18,59
5,17,19,-90
5,18,19,33
6,7,8,-45
6,7,9,-78
6,7,10,-37
6,7,11,23
6,7,12,-112
6,7,13,-21
6,7,14,35
6,7,15,-17
6,7,16,-88
6,7,17,-17
6,7,18,21
6,7,19,-30
6,8,9,-85
6,8,10,-48
6,8,11,55
6,8,12,-146
6,8,13,-12
6,8,14,31
6,8,15,-7
6,8,16,-99
6,8,17,33
6,8,18,85
6,8,19,-18
6,9,10,-187
6,9,11,-30
6,9,12,-233
6,9,13,-60
6,9,14,-15
6,9,15,-110
6,9,16,-146
6,9,17,-57
6,9,18,-41
6,9,19,-161
6,10,11,39
6,10,12,-166
6,10,13,-33
6,10,14,48
6,10,15,-13
6,10,16,-111
6,10,17,-13
6,10,18,7
6,10,19,-88
6,11,12,-59
6,11,13,77
6,11,14,172
6,11,15,97
6,11,16,36
6,11,17,66
6,11,18,122
6,11,19,30
6,12,13,-156
6,12,14,-44
6,12,15,-74
6,12,16,-155
6,12,17,-109
6,12,18,-88
6,12,19,-131
6,13,14,57
6,13,15,16
6,13,16,-93
6,13,17,-6
6,13,18,12
6,13,19,-35
6,14,15,99
6,14,16,50
6,14,17,58
6,14,18,155
6,14,19,34
6,15,16,-59
6,15,17,19
6,15,18,146
6,15,19,-16
6,16,17,-86
6,16,18,29
6,16,19,-84
6,17,18,44
6,17,19,-2
6,18,19,5
7,8,9,-9
7,8,10,-45
7,8,11,-2
7,8,12,-60
7,8,13,-18
7,8,14,-46
7,8,15,32
7,8,16,-178
7,8,17,24
7,8,18,32
7,8,19,-31
7,9,10,-126
7,9,11,-21
7,9,12,-96
7,9,13,-34
7,9,14,-37
7,9,15,-43
7,9,16,-141
7,9,17,-54
7,9,18,-49
7,9,19,-134
7,10,11,-8
7,10,12,-76
7,10,13,-6
7,10,14,-40
7,10,15,-11
7,10,16,-191
7,10,17,-47
7,10,18,16
7,10,19,-82
7,11,12,-52
7,11,13,10
7,11,14,13
7,11,15,58
7,11,16,-63
7,11,17,-3
7,11,18,15
7,11,19,-33
7,12,13,-43
7,12,14,-37
7,12,15,-10
7,12,16,-152
7,12,17,-20
7,12,18,-107
7,12,19,-70
7,13,14,-4
7,13,15,14
7,13,16,-144
7,13,17,-43
7,13,18,-19
7,13,19,-36
7,14,15,8
7,14,16,-87
7,14,17,-10
7,14,18,43
7,14,19,-53
7,15,16,-144
7,15,17,-10
7,15,18,55
7,15,19,2
7,16,17,-149
7,16,18,-80
7,16,19,-177
7,17,18,-28
7,17,19,-52
7,18,19,-49
8,9,10,-189
8,9,11,-18
8,9,12,-159
8,9,13,-19
8,9,14,-21
8,9,15,-5
8,9,16,-161
8,9,17,41
8,9,18,-9
8,9,19,-140
8,10,11,-62
8,10,12,-212
8,10,13,-107
8,10,14,-79
8,10,15,-55
8,10,16,-246
8,10,17,-46
8,10,18,-24
8,10,19,-189
8,11,12,-123
8,11,13,-8
8,11,14,33
8,11,15,73
8,11,16,-120
8,11,17,11
8,11,18,50
8,11,19,-92
8,12,13,-120
8,12,14,-104
8,12,15,-51
8,12,16,-214
8,12,17,-12
8,12,18,-68
8,12,19,-127
8,13,14,-28
8,13,15,9
8,13,16,-167
8,13,17,11
8,13,18,46
8,13,19,-31
8,14,15,35
8,14,16,-114
8,14,17,13
8,14,18,99
8,14,19,-73
8,15,16,-124
8,15,17,62
8,15,18,146
8,15,19,-15
8,16,17,-127
8,16,18,-34
8,16,19,-202
8,17,18,75
8,17,19,27
8,18,19,34
9,10,11,-86
9,10,12,-198
9,10,13,-86
9,10,14,-94
9,10,15,-121
9,10,16,-332
9,10,17,-90
9,10,18,-179
9,10,19,-223
9,11,12,-204
9,11,13,-12
9,11,14,47
9,11,15,14
9,11,16,-102
9,11,17,1
9,11,18,-97
9,11,19,-120
9,12,13,-142
9,12,14,-83
9,12,15,-129
9,12,16,-228
9,12,17,-77
9,12,18,-204
9,12,19,-235
9,13,14,15
9,13,15,-10
9,13,16,-179
9,13,17,-12
9,13,18,-65
9,13,19,-91
9,14,15,0
9,14,16,-106
9,14,17,-8
9,14,18,-4
9,14,19,-107
9,15,16,-174
9,15,17,-26
9,15,18,-46
9,15,19,-129
9,16,17,-153
9,16,18,-154
9,16,19,-246
9,17,18,-52
9,17,19,-106
9,18,19,-195
10,11,12,-116
10,11,13,-4
10,11,14,42
10,11,15,71
10,11,16,-145
10,11,17,-26
10,11,18,-18
10,11,19,-82
10,12,13,-135
10,12,14,-78
10,12,15,-49
10,12,16,-257
10,12,17,-81
10,12,18,-125
10,12,19,-199
10,13,14,-22
10,13,15,-7
10,13,16,-241
10,13,17,-36
10,13,18,5
10,13,19,-91
10,14,15,36
10,14,16,-187
10,14,17,-36
10,14,18,51
10,14,19,-128
10,15,16,-160
10,15,17,-17
10,15,18,77
10,15,19,-61
10,16,17,-250
10,16,18,-124
10,16,19,-324
10,17,18,13
10,17,19,-133
10,18,19,-103
11,12,13,-103
11,12,14,-2
11,12,15,-25
11,12,16,-103
11,12,17,-31
11,12,18,-154
11,12,19,-89
11,13,14,54
11,13,15,41
11,13,16,-68
11,13,17,5
11,13,18,0
11,13,19,-18
11,14,15,144
11,14,16,30
11,14,17,48
11,14,18,110
11,14,19,28
11,15,16,6
11,15,17,73
11,15,18,104
11,15,19,25
11,16,17,-65
11,16,18,-15
11,16,19,-89
11,17,18,-14
11,17,19,-35
11,18,19,-71
12,13,14,-78
12,13,15,-70
12,13,16,-175
12,13,17,-60
12,13,18,-150
12,13,19,-114
12,14,15,11
12,14,16,-88
12,14,17,-36
12,14,18,-23
12,14,19,-94
12,15,16,-140
12,15,17,15
12,15,18,13
12,15,19,-82
12,16,17,-162
12,16,18,-129
12,16,19,-200
12,17,18,-69
12,17,19,-87
12,18,19,-188
13,14,15,51
13,14,16,-90
13,14,17,-13
13,14,18,65
13,14,19,-47
13,15,16,-137
13,15,17,15
13,15,18,73
13,15,19,-5
13,16,17,-137
13,16,18,-89
13,16,19,-148
13,17,18,-34
13,17,19,-49
13,18,19,-43
14,15,16,-42
14,15,17,64
14,15,18,167
14,15,19,19
14,16,17,-71
14,16,18,32
14,16,19,-109
14,17,18,48
14,17,19,-15
14,18,19,18
15,16,17,-107
15,16,18,3
15,16,19,-137
15,17,18,73
15,17,19,10
15,18,19,14
16,17,18,-138
16,17,19,-184
16,18,19,-111
17,18,19,-73
