i,j,k,I_scaled
1,3,8,-221
1,3,9,-170
1,3,10,-220
1,3,11,-250
1,3,12,-236
1,3,13,-193
1,3,14,-182
1,3,15,-152
1,3,16,-319
1,3,17,-200
1,3,18,-240
1,3,19,-211
1,4,5,-107
1,4,6,-218
1,4,7,-135
1,4,8,-238
1,4,9,-120
1,4,10,-255
1,4,11,-231
1,4,12,-153
1,4,13,-127
1,4,14,-175
1,4,15,-128
1,4,16,-256
1,4,17,-164
1,4,18,-187
1,4,19,-174
1,5,6,-157
1,5,7,-104
1,5,8,-187
1,5,9,-95
1,5,10,-132
1,5,11,-101
1,5,12,-95
1,5,13,-98
1,5,14,-129
1,5,15,-129
1,5,16,-160
1,5,17,-143
1,5,18,-62
1,5,19,-167
1,6,7,-229
1,6,8,-245
1,6,9,-231
1,6,10,-207
1,6,11,-226
1,6,12,-210
1,6,13,-158
1,6,14,-240
1,6,15,-197
1,6,16,-378
1,6,17,-207
1,6,18,-287
1,6,19,-224
1,7,8,-193
1,7,9,-177
1,7,10,-183
1,7,11,-173
1,7,12,-172
1,7,13,-160
1,7,14,-153
1,7,15,-118
1,7,16,-265
1,7,17,-238
1,7,18,-196
1,7,19,-143
1,8,9,-202
1,8,10,-221
1,8,11,-217
1,8,12,-222
1,8,13,-250
1,8,14,-229
1,8,15,-150
1,8,16,-331
1,8,17,-227
1,8,18,-290
1,8,19,-216
1,9,10,-142
1,9,11,-123
1,9,12,-111
1,9,13,-79
1,9,14,-145
1,9,15,-121
1,9,16,-293
1,9,17,-192
1,9,18,-210
1,9,19,-143
1,10,11,-213
1,10,12,-194
1,10,13,-185
1,10,14,-188
1,10,15,-146
1,10,16,-392
1,10,17,-201
1,10,18,-233
1,10,19,-211
1,11,12,-227
1,11,13,-165
1,11,14,-229
1,11,15,-147
1,11,16,-265
1,11,17,-219
1,11,18,-214
1,11,19,-224
1,12,13,-132
1,12,14,-225
1,12,15,-202
1,12,16,-247
1,12,17,-219
1,12,18,-166
1,12,19,-254
1,13,14,-145
1,13,15,-106
1,13,16,-277
1,13,17,-168
1,13,18,-237
1,13,19,-135
1,14,15,-158
1,14,16,-265
1,14,17,-197
1,14,18,-205
1,14,19,-237
1,15,16,-213
1,15,17,-149
1,15,18,-108
1,15,19,-125
1,16,17,-285
1,16,18,-245
1,16,19,-267
1,17,18,-218
1,17,19,-226
1,18,19,-179
2,3,4,-143
2,3,5,-135
2,3,6,-262
2,3,7,-112
2,3,8,-249
2,3,9,-92
2,3,10,-241
2,3,11,-249
2,3,12,-338
2,3,13,-157
2,3,14,-241
2,3,15,-102
2,3,16,-282
2,3,17,-261
2,3,18,-282
2,3,19,-293
2,4,5,-59
2,4,6,-170
2,4,7,-31
2,4,8,-133
2,4,9,-19
2,4,10,-219
2,4,11,-204
2,4,12,-139
2,4,13,-27
2,4,14,-117
2,4,15,-26
2,4,16,-164
2,4,17,-130
2,4,18,-176
2,4,19,-182
2,5,6,-102
2,5,7,-52
2,5,8,-136
2,5,9,-3
2,5,10,-185
2,5,11,-67
2,5,12,-116
2,5,13,-41
2,5,14,-120
2,5,15,-15
2,5,16,-95
2,5,17,-120
2,5,18,-63
2,5,19,-195
2,6,7,-171
2,6,8,-186
2,6,9,-136
2,6,10,-224
2,6,11,-220
2,6,12,-226
2,6,13,-129
2,6,14,-206
2,6,15,-157
2,6,16,-334
2,6,17,-219
2,6,18,-328
2,6,19,-279
2,7,8,-155
2,7,9,-19
2,7,10,-123
2,7,11,-106
2,7,12,-111
2,7,13,-73
2,7,14,-87
2,7,15,-70
2,7,16,-177
2,7,17,-193
2,7,18,-172
2,7,19,-115
2,8,9,-110
2,8,10,-209
2,8,11,-231
2,8,12,-210
2,8,13,-146
2,8,14,-266
2,8,15,-84
2,8,16,-218
2,8,17,-203
2,8,18,-341
2,8,19,-231
2,9,10,-73
2,9,11,-46
2,9,12,-94
2,9,13,21
2,9,14,-59
2,9,15,-14
2,9,16,-173
2,9,17,-186
2,9,18,-143
2,9,19,-73
2,10,11,-201
2,10,12,-226
2,10,13,-154
2,10,14,-196
2,10,15,-80
2,10,16,-326
2,10,17,-229
2,10,18,-236
2,10,19,-265
2,11,12,-204
2,11,13,-83
2,11,14,-217
2,11,15,-86
2,11,16,-232
2,11,17,-239
2,11,18,-234
2,11,19,-274
2,12,13,-149
2,12,14,-246
2,12,15,-260
2,12,16,-266
2,12,17,-260
2,12,18,-274
2,12,19,-252
2,13,14,-122
2,13,15,32
2,13,16,-186
2,13,17,-150
2,13,18,-193
2,13,19,-121
2,14,15,-87
2,14,16,-261
2,14,17,-242
2,14,18,-239
2,14,19,-324
2,15,16,-113
2,15,17,-143
2,15,18,-93
2,15,19,-109
2,16,17,-285
2,16,18,-229
2,16,19,-238
2,17,18,-277
2,17,19,-292
2,18,19,-242
3,4,5,-33
3,4,6,-160
3,4,7,-53
3,4,8,-164
3,4,9,-16
3,4,10,-156
3,4,11,-198
3,4,12,-107
3,4,13,-52
3,4,14,-104
3,4,15,-41
3,4,16,-176
3,4,17,-84
3,4,18,-151
3,4,19,-175
3,5,6,-104
3,5,7,-1
3,5,8,-135
3,5,9,51
3,5,10,-128
3,5,11,-94
3,5,12,-113
3,5,13,-9
3,5,14,-84
3,5,15,-6
3,5,16,-69
3,5,17,-66
3,5,18,-65
3,5,19,-144
3,6,7,-211
3,6,8,-213
3,6,9,-170
3,6,10,-226
3,6,11,-234
3,6,12,-247
3,6,13,-102
3,6,14,-220
3,6,15,-160
3,6,16,-312
3,6,17,-197
3,6,18,-342
3,6,19,-222
3,7,8,-161
3,7,9,6
3,7,10,-99
3,7,11,-114
3,7,12,-141
3,7,13,-63
3,7,14,-86
3,7,15,-57
3,7,16,-189
3,7,17,-150
3,7,18,-130
3,7,19,-88
3,8,9,-114
3,8,10,-213
3,8,11,-228
3,8,12,-224
3,8,13,-171
3,8,14,-247
3,8,15,-78
3,8,16,-214
3,8,17,-197
3,8,18,-302
3,8,19,-222
3,9,10,-92
3,9,11,-73
3,9,12,-106
3,9,13,5
3,9,14,-99
3,9,15,17
3,9,16,-132
3,9,17,-148
3,9,18,-93
3,9,19,-74
3,10,11,-220
3,10,12,-245
3,10,13,-121
3,10,14,-203
3,10,15,-114
3,10,16,-338
3,10,17,-217
3,10,18,-264
3,10,19,-212
3,11,12,-284
3,11,13,-91
3,11,14,-230
3,11,15,-91
3,11,16,-228
3,11,17,-216
3,11,18,-257
3,11,19,-219
3,12,13,-125
3,12,14,-279
3,12,15,-207
3,12,16,-243
3,12,17,-259
3,12,18,-280
3,12,19,-234
3,13,14,-103
3,13,15,34
3,13,16,-173
3,13,17,-99
3,13,18,-190
3,13,19,-92
3,14,15,-80
3,14,16,-217
3,14,17,-225
3,14,18,-261
3,14,19,-241
3,15,16,-102
3,15,17,-102
3,15,18,-99
3,15,19,-127
3,16,17,-252
3,16,18,-227
3,16,19,-232
3,17,18,-219
3,17,19,-214
3,18,19,-207
4,5,6,-94
4,5,7,-8
4,5,8,-142
4,5,9,-12
4,5,10,-127
4,5,11,-46
4,5,12,-41
4,5,13,7
4,5,14,42
4,5,15,28
4,5,16,-92
4,5,17,-54
4,5,18,-65
4,5,19,-140
4,6,7,-150
4,6,8,-217
4,6,9,-100
4,6,10,-196
4,6,11,-226
4,6,12,-176
4,6,13,-100
4,6,14,-205
4,6,15,-130
4,6,16,-291
4,6,17,-168
4,6,18,-257
4,6,19,-211
4,7,8,-131
4,7,9,-11
4,7,10,-116
4,7,11,-139
4,7,12,-42
4,7,13,-24
4,7,14,-15
4,7,15,-39
4,7,16,-157
4,7,17,-124
4,7,18,-130
4,7,19,-60
4,8,9,-117
4,8,10,-200
4,8,11,-180
4,8,12,-200
4,8,13,-123
4,8,14,-140
4,8,15,-62
4,8,16,-245
4,8,17,-181
4,8,18,-257
4,8,19,-228
4,9,10,-79
4,9,11,-88
4,9,12,14
4,9,13,12
4,9,14,-65
4,9,15,4
4,9,16,-130
4,9,17,-77
4,9,18,-102
4,9,19,-43
4,10,11,-208
4,10,12,-210
4,10,13,-59
4,10,14,-153
4,10,15,-57
4,10,16,-255
4,10,17,-176
4,10,18,-199
4,10,19,-230
4,11,12,-172
4,11,13,-108
4,11,14,-181
4,11,15,-81
4,11,16,-209
4,11,17,-175
4,11,18,-228
4,11,19,-237
4,12,13,-53
4,12,14,-124
4,12,15,-82
4,12,16,-164
4,12,17,-111
4,12,18,-142
4,12,19,-205
4,13,14,-13
4,13,15,57
4,13,16,-138
4,13,17,-31
4,13,18,-135
4,13,19,-67
4,14,15,-9
4,14,16,-128
4,14,17,-115
4,14,18,-171
4,14,19,-174
4,15,16,-64
4,15,17,-36
4,15,18,-56
4,15,19,-74
4,16,17,-151
4,16,18,-228
4,16,19,-194
4,17,18,-159
4,17,19,-167
4,18,19,-196
5,6,7,-69
5,6,8,-161
5,6,9,-58
5,6,10,-150
5,6,11,-98
5,6,12,-114
5,6,13,-23
5,6,14,-91
5,6,15,-44
5,6,16,-129
5,6,17,-100
5,6,18,-139
5,6,19,-179
5,7,8,-105
5,7,9,42
5,7,10,-44
5,7,11,-13
5,7,12,-31
5,7,13,-7
5,7,14,43
5,7,15,8
5,7,16,-53
5,7,17,-78
5,7,18,-60
5,7,19,-96
5,8,9,-58
5,8,10,-188
5,8,11,-142
5,8,12,-139
5,8,13,-104
5,8,14,-142
5,8,15,-41
5,8,16,-114
5,8,17,-135
5,8,18,-179
5,8,19,-170
5,9,10,-11
5,9,11,23
5,9,12,14
5,9,13,56
5,9,14,-9
5,9,15,55
5,9,16,-3
5,9,17,-51
5,9,18,-1
5,9,19,-30
5,10,11,-130
5,10,12,-192
5,10,13,-18
5,10,14,-137
5,10,15,-43
5,10,16,-162
5,10,17,-197
5,10,18,-88
5,10,19,-222
5,11,12,-87
5,11,13,-12
5,11,14,-86
5,11,15,1
5,11,16,-84
5,11,17,-107
5,11,18,-60
5,11,19,-161
5,12,13,-27
5,12,14,-139
5,12,15,-119
5,12,16,-96
5,12,17,-144
5,12,18,-78
5,12,19,-213
5,13,14,-2
5,13,15,65
5,13,16,-65
5,13,17,-39
5,13,18,-64
5,13,19,-87
5,14,15,-35
5,14,16,-29
5,14,17,-93
5,14,18,-81
5,14,19,-190
5,15,16,21
5,15,17,-20
5,15,18,9
5,15,19,-62
5,16,17,-102
5,16,18,-67
5,16,19,-98
5,17,18,-94
5,17,19,-177
5,18,19,-131
6,7,8,-240
6,7,9,-162
6,7,10,-171
6,7,11,-172
6,7,12,-181
6,7,13,-108
6,7,14,-154
6,7,15,-147
6,7,16,-309
6,7,17,-230
6,7,18,-289
6,7,19,-192
6,8,9,-197
6,8,10,-243
6,8,11,-230
6,8,12,-241
6,8,13,-184
6,8,14,-283
6,8,15,-121
6,8,16,-303
6,8,17,-240
6,8,18,-360
6,8,19,-250
6,9,10,-129
6,9,11,-158
6,9,12,-142
6,9,13,-23
6,9,14,-144
6,9,15,-89
6,9,16,-235
6,9,17,-211
6,9,18,-241
6,9,19,-120
6,10,11,-218
6,10,12,-254
6,10,13,-94
6,10,14,-279
6,10,15,-143
6,10,16,-332
6,10,17,-242
6,10,18,-314
6,10,19,-219
6,11,12,-206
6,11,13,-80
6,11,14,-213
6,11,15,-174
6,11,16,-323
6,11,17,-199
6,11,18,-298
6,11,19,-218
6,12,13,-90
6,12,14,-259
6,12,15,-235
6,12,16,-306
6,12,17,-234
6,12,18,-330
6,12,19,-237
6,13,14,-102
6,13,15,-6
6,13,16,-199
6,13,17,-89
6,13,18,-218
6,13,19,-114
6,14,15,-158
6,14,16,-313
6,14,17,-195
6,14,18,-346
6,14,19,-237
6,15,16,-197
6,15,17,-128
6,15,18,-205
6,15,19,-142
6,16,17,-328
6,16,18,-342
6,16,19,-257
6,17,18,-345
6,17,19,-219
6,18,19,-290
7,8,9,-114
7,8,10,-115
7,8,11,-124
7,8,12,-172
7,8,13,-149
7,8,14,-140
7,8,15,-113
7,8,16,-224
7,8,17,-224
7,8,18,-267
7,8,19,-107
7,9,10,-67
7,9,11,-10
7,9,12,-46
7,9,13,14
7,9,14,-33
7,9,15,10
7,9,16,-100
7,9,17,-134
7,9,18,-117
7,9,19,-22
7,10,11,-84
7,10,12,-99
7,10,13,-51
7,10,14,-98
7,10,15,-39
7,10,16,-240
7,10,17,-167
7,10,18,-163
7,10,19,-88
7,11,12,-99
7,11,13,-34
7,11,14,-87
7,11,15,-27
7,11,16,-179
7,11,17,-161
7,11,18,-192
7,11,19,-108
7,12,13,-19
7,12,14,-119
7,12,15,-97
7,12,16,-171
7,12,17,-168
7,12,18,-147
7,12,19,-93
7,13,14,-22
7,13,15,-4
7,13,16,-159
7,13,17,-100
7,13,18,-170
7,13,19,-58
7,14,15,-63
7,14,16,-156
7,14,17,-147
7,14,18,-181
7,14,19,-104
7,15,16,-90
7,15,17,-85
7,15,18,-142
7,15,19,-19
7,16,17,-187
7,16,18,-248
7,16,19,-160
7,17,18,-233
7,17,19,-163
7,18,19,-175
8,9,10,-132
8,9,11,-73
8,9,12,-113
8,9,13,-92
8,9,14,-124
8,9,15,-51
8,9,16,-146
8,9,17,-196
8,9,18,-210
8,9,19,-68
8,10,11,-183
8,10,12,-211
8,10,13,-146
8,10,14,-205
8,10,15,-67
8,10,16,-289
8,10,17,-220
8,10,18,-240
8,10,19,-197
8,11,12,-213
8,11,13,-134
8,11,14,-243
8,11,15,-85
8,11,16,-199
8,11,17,-202
8,11,18,-247
8,11,19,-207
8,12,13,-191
8,12,14,-299
8,12,15,-190
8,12,16,-218
8,12,17,-230
8,12,18,-289
8,12,19,-216
8,13,14,-168
8,13,15,-30
8,13,16,-217
8,13,17,-158
8,13,18,-282
8,13,19,-160
8,14,15,-117
8,14,16,-212
8,14,17,-232
8,14,18,-334
8,14,19,-220
8,15,16,-103
8,15,17,-60
8,15,18,-163
8,15,19,-72
8,16,17,-257
8,16,18,-269
8,16,19,-220
8,17,18,-282
8,17,19,-213
8,18,19,-231
9,10,11,-50
9,10,12,-76
9,10,13,85
9,10,14,-71
9,10,15,38
9,10,16,-177
9,10,17,-147
9,10,18,-105
9,10,19,-67
9,11,12,-91
9,11,13,50
9,11,14,-71
9,11,15,-7
9,11,16,-119
9,11,17,-116
9,11,18,-119
9,11,19,-54
9,12,13,31
9,12,14,-101
9,12,15,-63
9,12,16,-110
9,12,17,-154
9,12,18,-115
9,12,19,-84
9,13,14,62
9,13,15,121
9,13,16,-84
9,13,17,0
9,13,18,-109
9,13,19,54
9,14,15,-31
9,14,16,-114
9,14,17,-142
9,14,18,-166
9,14,19,-111
9,15,16,-46
9,15,17,-5
9,15,18,-38
9,15,19,8
9,16,17,-167
9,16,18,-160
9,16,19,-116
9,17,18,-204
9,17,19,-116
9,18,19,-108
10,11,12,-211
10,11,13,-98
10,11,14,-205
10,11,15,-80
10,11,16,-260
10,11,17,-185
10,11,18,-221
10,11,19,-226
10,12,13,-132
10,12,14,-240
10,12,15,-209
10,12,16,-328
10,12,17,-238
10,12,18,-264
10,12,19,-230
10,13,14,-88
10,13,15,24
10,13,16,-188
10,13,17,-99
10,13,18,-154
10,13,19,-102
10,14,15,-83
10,14,16,-281
10,14,17,-184
10,14,18,-235
10,14,19,-215
10,15,16,-97
10,15,17,-88
10,15,18,-92
10,15,19,-136
10,16,17,-343
10,16,18,-256
10,16,19,-317
10,17,18,-256
10,17,19,-212
10,18,19,-218
11,12,13,-85
11,12,14,-245
11,12,15,-201
11,12,16,-213
11,12,17,-222
11,12,18,-239
11,12,19,-212
11,13,14,-89
11,13,15,26
11,13,16,-173
11,13,17,-63
11,13,18,-171
11,13,19,-96
11,14,15,-112
11,14,16,-202
11,14,17,-207
11,14,18,-208
11,14,19,-242
11,15,16,-114
11,15,17,-47
11,15,18,-102
11,15,19,-106
11,16,17,-262
11,16,18,-230
11,16,19,-243
11,17,18,-210
11,17,19,-203
11,18,19,-273
12,13,14,-139
12,13,15,-14
12,13,16,-156
12,13,17,-93
12,13,18,-187
12,13,19,-148
12,14,15,-248
12,14,16,-287
12,14,17,-248
12,14,18,-240
12,14,19,-293
12,15,16,-201
12,15,17,-206
12,15,18,-152
12,15,19,-206
12,16,17,-273
12,16,18,-240
12,16,19,-251
12,17,18,-243
12,17,19,-219
12,18,19,-251
13,14,15,65
13,14,16,-164
13,14,17,-61
13,14,18,-141
13,14,19,-104
13,15,16,-38
13,15,17,31
13,15,18,-44
13,15,19,17
13,16,17,-194
13,16,18,-200
13,16,19,-170
13,17,18,-168
13,17,19,-97
13,18,19,-186
14,15,16,-78
14,15,17,-75
14,15,18,-83
14,15,19,-123
14,16,17,-255
14,16,18,-198
14,16,19,-240
14,17,18,-228
14,17,19,-251
14,18,19,-245
15,16,17,-84
15,16,18,-99
15,16,19,-99
15,17,18,-120
15,17,19,-86
15,18,19,-112
16,17,18,-220
16,17,19,-189
16,18,19,-205
17,18,19,-207
