i,j,k,I_scaled
8,18,19,-128
9,10,11,15
9,10,12,-87
9,10,13,-132
9,10,14,-107
9,10,15,-87
9,10,16,45
9,10,17,-32
9,10,18,-146
9,10,19,-23
9,11,12,-116
9,11,13,-128
9,11,14,-102
9,11,15,-135
9,11,16,20
9,11,17,-30
9,11,18,-65
9,11,19,-7
9,12,13,-255
9,12,14,-274
9,12,15,-280
9,12,16,-77
9,12,17,-178
9,12,18,-230
9,12,19,-122
9,13,14,-297
9,13,15,-294
9,13,16,-136
9,13,17,-166
9,13,18,-291
9,13,19,-121
9,14,15,-314
9,14,16,-99
9,14,17,-145
9,14,18,-331
9,14,19,-152
9,15,16,-86
9,15,17,-153
9,15,18,-260
9,15,19,-228
9,16,17,-7
9,16,18,-143
9,16,19,6
9,17,18,-157
9,17,19,-52
9,18,19,-168
10,11,12,16
10,11,13,-25
10,11,14,-25
10,11,15,2
10,11,16,-21
10,11,17,-28
10,11,18,-30
10,11,19,22
10,12,13,-151
10,12,14,-124
10,12,15,-150
10,12,16,-15
10,12,17,-26
10,12,18,-190
10,12,19,-19
10,13,14,-177
10,13,15,-132
10,13,16,-99
10,13,17,-108
10,13,18,-207
10,13,19,-85
10,14,15,-95
10,14,16,-35
10,14,17,-12
10,14,18,-175
10,14,19,-48
10,15,16,-44
10,15,17,-41
10,15,18,-143
10,15,19,-106
10,16,17,-13
10,16,18,-136
10,16,19,-64
10,17,18,-135
10,17,19,-43
10,18,19,-156
11,12,13,-70
11,12,14,-57
11,12,15,-88
11,12,16,43
11,12,17,-6
11,12,18,-32
11,12,19,29
11,13,14,-76
11,13,15,-83
11,13,16,-55
11,13,17,-60
11,13,18,-78
11,13,19,-20
11,14,15,-84
11,14,16,-21
11,14,17,14
11,14,18,-92
11,14,19,-41
11,15,16,-33
11,15,17,-23
11,15,18,-70
11,15,19,-64
11,16,17,-13
11,16,18,-73
11,16,19,26
11,17,18,-63
11,17,19,-6
11,18,19,-50
12,13,14,-186
12,13,15,-249
12,13,16,-119
12,13,17,-130
12,13,18,-214
12,13,19,-98
12,14,15,-211
12,14,16,-70
12,14,17,-68
12,14,18,-250
12,14,19,-68
12,15,16,-123
12,15,17,-75
12,15,18,-222
12,15,19,-170
12,16,17,16
12,16,18,-164
12,16,19,6
12,17,18,-134
12,17,19,36
12,18,19,-134
13,14,15,-217
13,14,16,-160
13,14,17,-105
13,14,18,-278
13,14,19,-92
13,15,16,-115
13,15,17,-132
13,15,18,-216
13,15,19,-173
13,16,17,-138
13,16,18,-203
13,16,19,-110
13,17,18,-214
13,17,19,-89
13,18,19,-169
14,15,16,-123
14,15,17,-78
14,15,18,-283
14,15,19,-190
14,16,17,37
14,16,18,-135
14,16,19,-45
14,17,18,-173
14,17,19,-9
14,18,19,-183
15,16,17,-9
15,16,18,-108
15,16,19,-85
15,17,18,-103
15,17,19,-72
15,18,19,-186
16,17,18,-127
16,17,19,-10
16,18,19,-158
17,18,19,-110
