i,j,k,I_scaled
5,7,11,-261
5,7,12,-273
5,7,13,-259
5,7,14,-156
5,8,9,-293
5,8,10,-118
5,8,11,-238
5,8,12,-189
5,8,13,-254
5,8,14,-114
5,9,10,-141
5,9,11,-225
5,9,12,-292
5,9,13,-222
5,9,14,-102
5,10,11,-87
5,10,12,-121
5,10,13,-98
5,10,14,-30
5,11,12,-169
5,11,13,-233
5,11,14,-198
5,12,13,-265
5,12,14,-108
5,13,14,-158
6,7,8,-216
6,7,9,-211
6,7,10,-72
6,7,11,-200
6,7,12,-193
6,7,13,-257
6,7,14,-187
6,8,9,-255
6,8,10,-104
6,8,11,-235
6,8,12,-138
6,8,13,-243
6,8,14,-169
6,9,10,-167
6,9,11,-231
6,9,12,-206
6,9,13,-210
6,9,14,-145
6,10,11,-80
6,10,12,-20
6,10,13,-103
6,10,14,-62
6,11,12,-80
6,11,13,-252
6,11,14,-194
6,12,13,-207
6,12,14,-83
6,13,14,-247
7,8,9,-231
7,8,10,-101
7,8,11,-248
7,8,12,-167
7,8,13,-246
7,8,14,-145
7,9,10,-144
7,9,11,-214
7,9,12,-263
7,9,13,-253
7,9,14,-160
7,10,11,-105
7,10,12,-107
7,10,13,-93
7,10,14,-102
7,11,12,-170
7,11,13,-268
7,11,14,-246
7,12,13,-255
7,12,14,-196
7,13,14,-207
8,9,10,-168
8,9,11,-246
8,9,12,-184
8,9,13,-276
8,9,14,-122
8,10,11,-116
8,10,12,-73
8,10,13,-88
8,10,14,-30
8,11,12,-137
8,11,13,-268
8,11,14,-216
8,12,13,-157
8,12,14,-34
8,13,14,-136
9,10,11,-163
9,10,12,-150
9,10,13,-139
9,10,14,-64
9,11,12,-161
9,11,13,-261
9,11,14,-175
9,12,13,-209
9,12,14,-82
9,13,14,-126
10,11,12,-33
10,11,13,-78
10,11,14,-63
10,12,13,-85
10,12,14,-19
10,13,14,-43
11,12,13,-162
11,12,14,-71
11,13,14,-275
12,13,14,-110
