i,j,k,I_scaled
5,7,9,17
5,7,10,14
5,7,11,-5
5,7,12,14
5,7,13,-55
5,7,14,-11
5,7,15,-35
5,7,16,-102
5,7,17,-70
5,7,18,18
5,7,19,-38
5,8,9,17
5,8,10,-68
5,8,11,-17
5,8,12,-64
5,8,13,-206
5,8,14,-43
5,8,15,-124
5,8,16,-233
5,8,17,-202
5,8,18,-113
5,8,19,-48
5,9,10,-2
5,9,11,4
5,9,12,-16
5,9,13,-123
5,9,14,-5
5,9,15,-103
5,9,16,-102
5,9,17,-127
5,9,18,-11
5,9,19,-16
5,10,11,11
5,10,12,-55
5,10,13,-148
5,10,14,-9
5,10,15,-59
5,10,16,-91
5,10,17,-151
5,10,18,-40
5,10,19,-40
5,11,12,-52
5,11,13,-155
5,11,14,-16
5,11,15,-14
5,11,16,-144
5,11,17,-113
5,11,18,-21
5,11,19,-4
5,12,13,-115
5,12,14,-60
5,12,15,-119
5,12,16,-166
5,12,17,-153
5,12,18,-87
5,12,19,-48
5,13,14,-164
5,13,15,-195
5,13,16,-264
5,13,17,-214
5,13,18,-169
5,13,19,-91
5,14,15,-89
5,14,16,-138
5,14,17,-138
5,14,18,-74
5,14,19,-18
5,15,16,-187
5,15,17,-199
5,15,18,-113
5,15,19,-135
5,16,17,-219
5,16,18,-155
5,16,19,-169
5,17,18,-182
5,17,19,-172
5,18,19,-40
6,7,8,-122
6,7,9,-96
6,7,10,-35
6,7,11,-8
6,7,12,-97
6,7,13,-100
6,7,14,-37
6,7,15,-86
6,7,16,-111
6,7,17,-133
6,7,18,-99
6,7,19,-94
6,8,9,-165
6,8,10,-189
6,8,11,-114
6,8,12,-193
6,8,13,-225
6,8,14,-101
6,8,15,-195
6,8,16,-214
6,8,17,-276
6,8,18,-218
6,8,19,-213
6,9,10,-42
6,9,11,-44
6,9,12,-132
6,9,13,-177
6,9,14,-81
6,9,15,-212
6,9,16,-137
6,9,17,-221
6,9,18,-126
6,9,19,-203
6,10,11,5
6,10,12,-108
6,10,13,-167
6,10,14,-29
6,10,15,-93
6,10,16,-101
6,10,17,-182
6,10,18,-112
6,10,19,-90
6,11,12,-121
6,11,13,-128
6,11,14,-31
6,11,15,-85
6,11,16,-188
6,11,17,-212
6,11,18,-100
6,11,19,-93
6,12,13,-228
6,12,14,-143
6,12,15,-214
6,12,16,-204
6,12,17,-248
6,12,18,-212
6,12,19,-186
6,13,14,-204
6,13,15,-201
6,13,16,-274
6,13,17,-302
6,13,18,-195
6,13,19,-145
6,14,15,-125
6,14,16,-161
6,14,17,-200
6,14,18,-173
6,14,19,-92
6,15,16,-176
6,15,17,-259
6,15,18,-225
6,15,19,-243
6,16,17,-241
6,16,18,-183
6,16,19,-236
6,17,18,-341
6,17,19,-287
6,18,19,-193
7,8,9,-5
7,8,10,-98
7,8,11,-52
7,8,12,-90
7,8,13,-104
7,8,14,-56
7,8,15,-81
7,8,16,-202
7,8,17,-108
7,8,18,-119
7,8,19,-55
7,9,10,-6
7,9,11,-1
7,9,12,-24
7,9,13,-93
7,9,14,-45
7,9,15,-88
7,9,16,-46
7,9,17,-45
7,9,18,1
7,9,19,-28
7,10,11,-17
7,10,12,-51
7,10,13,-96
7,10,14,-38
7,10,15,-4
7,10,16,-54
7,10,17,-60
7,10,18,-47
7,10,19,-43
7,11,12,-66
7,11,13,-99
7,11,14,-11
7,11,15,-29
7,11,16,-136
7,11,17,-111
7,11,18,-46
7,11,19,-25
7,12,13,-92
7,12,14,-63
7,12,15,-96
7,12,16,-148
7,12,17,-62
7,12,18,-104
7,12,19,-73
7,13,14,-121
7,13,15,-109
7,13,16,-192
7,13,17,-73
7,13,18,-89
7,13,19,-67
7,14,15,-96
7,14,16,-130
7,14,17,-75
7,14,18,-86
7,14,19,-51
7,15,16,-149
7,15,17,-106
7,15,18,-109
7,15,19,-116
7,16,17,-87
7,16,18,-115
7,16,19,-137
7,17,18,-127
7,17,19,-104
7,18,19,-59
8,9,10,-51
8,9,11,28
8,9,12,-59
8,9,13,-146
8,9,14,-31
8,9,15,-136
8,9,16,-96
8,9,17,-113
8,9,18,-74
8,9,19,-21
8,10,11,-59
8,10,12,-204
8,10,13,-304
8,10,14,-96
8,10,15,-147
8,10,16,-216
8,10,17,-230
8,10,18,-198
8,10,19,-104
8,11,12,-137
8,11,13,-155
8,11,14,9
8,11,15,-83
8,11,16,-201
8,11,17,-169
8,11,18,-110
8,11,19,-53
8,12,13,-202
8,12,14,-162
8,12,15,-220
8,12,16,-231
8,12,17,-208
8,12,18,-218
8,12,19,-98
8,13,14,-199
8,13,15,-252
8,13,16,-281
8,13,17,-193
8,13,18,-213
8,13,19,-123
8,14,15,-143
8,14,16,-159
8,14,17,-144
8,14,18,-201
8,14,19,-62
8,15,16,-243
8,15,17,-228
8,15,18,-224
8,15,19,-166
8,16,17,-215
8,16,18,-234
8,16,19,-208
8,17,18,-332
8,17,19,-172
8,18,19,-117
9,10,11,27
9,10,12,-61
9,10,13,-133
9,10,14,-4
9,10,15,-52
9,10,16,-53
9,10,17,-117
9,10,18,-6
9,10,19,-30
9,11,12,-112
9,11,13,-126
9,11,14,-24
9,11,15,-67
9,11,16,-59
9,11,17,-127
9,11,18,15
9,11,19,-8
9,12,13,-134
9,12,14,-61
9,12,15,-132
9,12,16,-106
9,12,17,-131
9,12,18,-82
9,12,19,-58
9,13,14,-138
9,13,15,-219
9,13,16,-177
9,13,17,-213
9,13,18,-104
9,13,19,-91
9,14,15,-147
9,14,16,-94
9,14,17,-135
9,14,18,-101
9,14,19,-54
9,15,16,-183
9,15,17,-194
9,15,18,-125
9,15,19,-144
9,16,17,-111
9,16,18,-46
9,16,19,-115
9,17,18,-174
9,17,19,-147
9,18,19,-55
10,11,12,-127
10,11,13,-130
10,11,14,2
10,11,15,-38
10,11,16,-108
10,11,17,-144
10,11,18,-17
10,11,19,-73
10,12,13,-244
10,12,14,-106
10,12,15,-152
10,12,16,-174
10,12,17,-183
10,12,18,-162
10,12,19,-127
10,13,14,-157
10,13,15,-237
10,13,16,-179
10,13,17,-238
10,13,18,-206
10,13,19,-149
10,14,15,-83
10,14,16,-97
10,14,17,-123
10,14,18,-122
10,14,19,-56
10,15,16,-101
10,15,17,-167
10,15,18,-122
10,15,19,-99
10,16,17,-124
10,16,18,-76
10,16,19,-85
10,17,18,-192
10,17,19,-149
10,18,19,-44
11,12,13,-206
11,12,14,-127
11,12,15,-134
11,12,16,-192
11,12,17,-192
11,12,18,-168
11,12,19,-132
11,13,14,-160
11,13,15,-201
11,13,16,-253
11,13,17,-233
11,13,18,-143
11,13,19,-102
11,14,15,-82
11,14,16,-126
11,14,17,-138
11,14,18,-85
11,14,19,-28
11,15,16,-203
11,15,17,-154
11,15,18,-109
11,15,19,-109
11,16,17,-206
11,16,18,-146
11,16,19,-200
11,17,18,-203
11,17,19,-158
11,18,19,-86
12,13,14,-196
12,13,15,-218
12,13,16,-284
12,13,17,-214
12,13,18,-221
12,13,19,-121
12,14,15,-241
12,14,16,-218
12,14,17,-195
12,14,18,-223
12,14,19,-128
12,15,16,-237
12,15,17,-224
12,15,18,-247
12,15,19,-193
12,16,17,-205
12,16,18,-194
12,16,19,-219
12,17,18,-296
12,17,19,-162
12,18,19,-149
13,14,15,-252
13,14,16,-252
13,14,17,-259
13,14,18,-245
13,14,19,-93
13,15,16,-336
13,15,17,-241
13,15,18,-241
13,15,19,-181
13,16,17,-262
13,16,18,-269
13,16,19,-224
13,17,18,-260
13,17,19,-155
13,18,19,-121
14,15,16,-249
14,15,17,-208
14,15,18,-251
14,15,19,-177
14,16,17,-176
14,16,18,-227
14,16,19,-161
14,17,18,-279
14,17,19,-147
14,18,19,-109
15,16,17,-213
15,16,18,-233
15,16,19,-265
15,17,18,-269
15,17,19,-247
15,18,19,-178
16,17,18,-280
16,17,19,-231
16,18,19,-174
17,18,19,-237
