i,j,k,I_scaled
0,11,19,-22
0,12,13,10
0,12,14,-61
0,12,15,-32
0,12,16,-63
0,12,17,58
0,12,18,-55
0,12,19,-50
0,13,14,-100
0,13,15,-32
0,13,16,-119
0,13,17,27
0,13,18,-125
0,13,19,-17
0,14,15,-116
0,14,16,-172
0,14,17,1
0,14,18,-112
0,14,19,-47
0,15,16,-153
0,15,17,38
0,15,18,-137
0,15,19,-66
0,16,17,-63
0,16,18,-209
0,16,19,-52
0,17,18,-76
0,17,19,10
0,18,19,-69
1,2,3,7
1,2,4,67
1,2,5,32
1,2,6,-21
1,2,7,-25
1,2,8,-133
1,2,9,-100
1,2,10,-100
1,2,11,-31
1,2,12,-16
1,2,13,-29
1,2,14,-110
1,2,15,-160
1,2,16,-76
1,2,17,-57
1,2,18,-154
1,2,19,6
1,3,4,156
1,3,5,85
1,3,6,56
1,3,7,67
1,3,8,-136
1,3,9,16
1,3,10,-3
1,3,11,34
1,3,12,16
1,3,13,-2
1,3,14,36
1,3,15,-20
1,3,16,21
1,3,17,124
1,3,18,-123
1,3,19,18
1,4,5,113
1,4,6,62
1,4,7,32
1,4,8,-103
1,4,9,34
1,4,10,60
1,4,11,25
1,4,12,97
1,4,13,42
1,4,14,39
1,4,15,-38
1,4,16,34
1,4,17,30
1,4,18,-75
1,4,19,114
1,5,6,20
1,5,7,22
1,5,8,-100
1,5,9,24
1,5,10,17
1,5,11,129
1,5,12,22
1,5,13,28
1,5,14,43
1,5,15,-22
1,5,16,-44
1,5,17,81
1,5,18,-28
1,5,19,51
1,6,7,-26
1,6,8,-85
1,6,9,23
1,6,10,-5
1,6,11,-10
1,6,12,-22
1,6,13,-12
1,6,14,20
1,6,15,-78
1,6,16,-40
1,6,17,13
1,6,18,-62
1,6,19,-15
1,7,8,-174
1,7,9,-43
1,7,10,14
1,7,11,-23
1,7,12,-40
1,7,13,-38
1,7,14,-22
1,7,15,-64
1,7,16,-87
1,7,17,-15
1,7,18,-139
1,7,19,3
1,8,9,-175
1,8,10,-170
1,8,11,-130
1,8,12,-140
1,8,13,-173
1,8,14,-146
1,8,15,-218
1,8,16,-203
1,8,17,-132
1,8,18,-216
1,8,19,-120
1,9,10,-122
1,9,11,-97
1,9,12,-33
1,9,13,-110
1,9,14,-69
1,9,15,-165
1,9,16,-109
1,9,17,-12
1,9,18,-162
1,9,19,-69
1,10,11,-41
1,10,12,-38
1,10,13,-34
1,10,14,-118
1,10,15,-165
1,10,16,-105
1,10,17,-25
1,10,18,-114
1,10,19,-40
1,11,12,-15
1,11,13,-3
1,11,14,-5
1,11,15,-106
1,11,16,-100
1,11,17,-13
1,11,18,-113
1,11,19,-23
1,12,13,-6
1,12,14,-8
1,12,15,-82
1,12,16,-52
1,12,17,5
1,12,18,-49
1,12,19,-15
1,13,14,-41
1,13,15,-76
1,13,16,-105
1,13,17,-43
1,13,18,-135
1,13,19,-20
1,14,15,-131
1,14,16,-75
1,14,17,-36
1,14,18,-196
1,14,19,20
1,15,16,-144
1,15,17,-76
1,15,18,-180
1,15,19,-105
1,16,17,-63
1,16,18,-144
1,16,19,-6
1,17,18,-122
1,17,19,-22
1,18,19,-94
2,3,4,42
2,3,5,-84
2,3,6,-40
2,3,7,-50
2,3,8,-166
2,3,9,-114
2,3,10,-124
2,3,11,-43
2,3,12,-21
2,3,13,-63
2,3,14,-108
2,3,15,-166
2,3,16,-94
2,3,17,27
2,3,18,-168
2,3,19,-58
2,4,5,-7
2,4,6,-4
2,4,7,15
2,4,8,-139
2,4,9,-79
2,4,10,-117
2,4,11,-13
2,4,12,74
2,4,13,8
2,4,14,-84
2,4,15,-125
2,4,16,-57
2,4,17,-9
2,4,18,-117
2,4,19,85
2,5,6,-71
2,5,7,-46
2,5,8,-153
2,5,9,-83
2,5,10,-119
2,5,11,5
2,5,12,-39
2,5,13,-21
2,5,14,-110
2,5,15,-112
2,5,16,-178
2,5,17,-40
2,5,18,-90
2,5,19,-38
2,6,7,-74
2,6,8,-112
2,6,9,-132
2,6,10,-166
2,6,11,-24
2,6,12,-42
2,6,13,-14
2,6,14,-140
2,6,15,-105
2,6,16,-217
2,6,17,-37
2,6,18,-92
2,6,19,-37
2,7,8,-131
2,7,9,-104
2,7,10,-125
2,7,11,-40
2,7,12,-30
2,7,13,-20
2,7,14,-61
2,7,15,-93
2,7,16,-145
2,7,17,-25
2,7,18,-145
2,7,19,-39
2,8,9,-234
2,8,10,-226
2,8,11,-147
2,8,12,-124
2,8,13,-168
2,8,14,-208
2,8,15,-243
2,8,16,-283
2,8,17,-141
2,8,18,-203
2,8,19,-106
2,9,10,-262
2,9,11,-245
2,9,12,-144
2,9,13,-159
2,9,14,-221
2,9,15,-257
2,9,16,-212
2,9,17,-92
2,9,18,-206
2,9,19,-113
2,10,11,-111
2,10,12,-109
2,10,13,-126
2,10,14,-212
2,10,15,-255
2,10,16,-241
2,10,17,-130
2,10,18,-278
2,10,19,-104
2,11,12,-54
2,11,13,-46
2,11,14,-121
2,11,15,-120
2,11,16,-166
2,11,17,-60
2,11,18,-150
2,11,19,-46
2,12,13,-68
2,12,14,-67
2,12,15,-133
2,12,16,-91
2,12,17,-45
2,12,18,-87
2,12,19,-18
2,13,14,-191
2,13,15,-129
2,13,16,-156
2,13,17,-40
2,13,18,-170
2,13,19,-60
2,14,15,-263
2,14,16,-256
2,14,17,-135
2,14,18,-228
2,14,19,-89
2,15,16,-240
2,15,17,-100
2,15,18,-254
2,15,19,-148
2,16,17,-143
2,16,18,-222
2,16,19,-84
2,17,18,-166
2,17,19,-39
2,18,19,-122
3,4,5,63
3,4,6,61
3,4,7,56
3,4,8,-107
3,4,9,30
3,4,10,33
3,4,11,31
3,4,12,85
3,4,13,27
3,4,14,12
3,4,15,22
3,4,16,29
3,4,17,93
3,4,18,-95
3,4,19,62
3,5,6,-6
3,5,7,-32
3,5,8,-140
3,5,9,-81
3,5,10,-72
3,5,11,53
3,5,12,-5
3,5,13,-55
3,5,14,-40
3,5,15,-42
3,5,16,-80
3,5,17,64
3,5,18,-60
3,5,19,-22
3,6,7,12
3,6,8,-109
3,6,9,7
3,6,10,-38
3,6,11,9
3,6,12,-14
3,6,13,0
3,6,14,-14
3,6,15,-29
3,6,16,-91
3,6,17,95
3,6,18,-79
3,6,19,-29
3,7,8,-156
3,7,9,-43
3,7,10,-67
3,7,11,-7
3,7,12,-10
3,7,13,-12
3,7,14,-25
3,7,15,-41
3,7,16,-47
3,7,17,51
3,7,18,-148
3,7,19,-36
3,8,9,-169
3,8,10,-218
3,8,11,-134
3,8,12,-181
3,8,13,-157
3,8,14,-177
3,8,15,-198
3,8,16,-236
3,8,17,-117
3,8,18,-202
3,8,19,-163
3,9,10,-140
3,9,11,-82
3,9,12,-41
3,9,13,-90
3,9,14,-106
3,9,15,-147
3,9,16,-111
3,9,17,27
3,9,18,-154
3,9,19,-80
3,10,11,-49
3,10,12,-73
3,10,13,-59
3,10,14,-102
3,10,15,-171
3,10,16,-124
3,10,17,64
3,10,18,-182
3,10,19,-86
3,11,12,0
3,11,13,-6
3,11,14,-54
3,11,15,-40
3,11,16,-88
3,11,17,8
3,11,18,-133
3,11,19,-32
3,12,13,-11
3,12,14,-29
3,12,15,-20
3,12,16,-9
3,12,17,17
3,12,18,-88
3,12,19,-60
3,13,14,-61
3,13,15,-57
3,13,16,-79
3,13,17,34
3,13,18,-138
3,13,19,-50
3,14,15,-111
3,14,16,-106
3,14,17,67
3,14,18,-224
3,14,19,-72
3,15,16,-137
3,15,17,45
3,15,18,-157
3,15,19,-78
3,16,17,-50
3,16,18,-147
3,16,19,-54
3,17,18,-74
3,17,19,4
3,18,19,-154
4,5,6,-1
4,5,7,-56
4,5,8,-109
4,5,9,-19
4,5,10,-10
4,5,11,78
4,5,12,67
4,5,13,11
4,5,14,-65
4,5,15,-58
4,5,16,-59
4,5,17,-1
4,5,18,-65
4,5,19,44
4,6,7,-6
4,6,8,-76
4,6,9,-39
4,6,10,-40
4,6,11,-5
4,6,12,65
4,6,13,0
4,6,14,-59
4,6,15,-9
4,6,16,-45
4,6,17,-18
4,6,18,-93
4,6,19,3
4,7,8,-161
4,7,9,-28
4,7,10,19
4,7,11,-37
4,7,12,30
4,7,13,-35
4,7,14,-49
4,7,15,-47
4,7,16,-41
4,7,17,-40
4,7,18,-118
4,7,19,4
4,8,9,-198
4,8,10,-171
4,8,11,-138
4,8,12,-102
4,8,13,-153
4,8,14,-173
4,8,15,-188
4,8,16,-204
4,8,17,-187
4,8,18,-211
4,8,19,-96
4,9,10,-109
4,9,11,-78
4,9,12,35
4,9,13,-110
4,9,14,-117
4,9,15,-123
4,9,16,-93
4,9,17,-51
4,9,18,-156
4,9,19,-13
4,10,11,-38
4,10,12,44
4,10,13,-23
4,10,14,-99
4,10,15,-115
4,10,16,-76
4,10,17,0
4,10,18,-129
4,10,19,34
4,11,12,66
4,11,13,2
4,11,14,-60
4,11,15,-59
4,11,16,-61
4,11,17,-57
4,11,18,-125
4,11,19,8
4,12,13,50
4,12,14,37
4,12,15,26
4,12,16,45
4,12,17,78
4,12,18,-21
4,12,19,83
4,13,14,-86
4,13,15,-48
4,13,16,-43
4,13,17,-27
4,13,18,-127
4,13,19,19
4,14,15,-139
4,14,16,-81
4,14,17,-35
4,14,18,-173
4,14,19,7
4,15,16,-76
4,15,17,-39
4,15,18,-160
4,15,19,-16
4,16,17,-94
4,16,18,-95
4,16,19,37
4,17,18,-122
4,17,19,-9
4,18,19,-8
5,6,7,-55
5,6,8,-58
5,6,9,-21
5,6,10,-59
5,6,11,66
5,6,12,12
5,6,13,-10
5,6,14,-30
5,6,15,-60
5,6,16,-107
5,6,17,-11
5,6,18,-32
5,6,19,-25
5,7,8,-172
5,7,9,-45
5,7,10,-31
5,7,11,23
5,7,12,-12
5,7,13,-54
5,7,14,-63
5,7,15,-47
5,7,16,-133
5,7,17,-23
5,7,18,-127
5,7,19,-51
5,8,9,-161
5,8,10,-145
5,8,11,-110
5,8,12,-123
5,8,13,-146
5,8,14,-156
5,8,15,-174
5,8,16,-244
5,8,17,-123
5,8,18,-141
5,8,19,-95
5,9,10,-110
5,9,11,-56
5,9,12,-31
5,9,13,-112
5,9,14,-88
5,9,15,-100
5,9,16,-150
5,9,17,-31
5,9,18,-93
5,9,19,-54
5,10,11,46
5,10,12,-56
5,10,13,1
5,10,14,-127
5,10,15,-169
5,10,16,-133
5,10,17,-6
5,10,18,-91
5,10,19,-34
5,11,12,49
5,11,13,16
5,11,14,22
5,11,15,16
5,11,16,-55
5,11,17,67
5,11,18,-30
5,11,19,17
5,12,13,-27
5,12,14,-47
5,12,15,-37
5,12,16,-60
5,12,17,23
5,12,18,-39
5,12,19,3
5,13,14,-43
5,13,15,-51
5,13,16,-155
5,13,17,-34
5,13,18,-98
5,13,19,-52
5,14,15,-110
5,14,16,-130
5,14,17,-29
5,14,18,-109
5,14,19,-29
5,15,16,-198
5,15,17,-38
5,15,18,-98
5,15,19,-89
5,16,17,-138
5,16,18,-118
5,16,19,-103
5,17,18,-79
5,17,19,-47
5,18,19,-21
6,7,8,-76
6,7,9,-26
6,7,10,-44
6,7,11,-1
6,7,12,-2
6,7,13,-44
6,7,14,-26
6,7,15,-35
6,7,16,-111
6,7,17,-3
6,7,18,-108
6,7,19,-26
6,8,9,-105
6,8,10,-113
6,8,11,-91
6,8,12,-61
6,8,13,-72
6,8,14,-72
6,8,15,-104
6,8,16,-180
6,8,17,-81
6,8,18,-86
6,8,19,-56
6,9,10,-76
6,9,11,-55
6,9,12,25
6,9,13,-61
6,9,14,-71
6,9,15,-99
6,9,16,-139
6,9,17,8
6,9,18,-70
6,9,19,-32
6,10,11,7
6,10,12,-39
6,10,13,15
6,10,14,-89
6,10,15,-120
6,10,16,-162
6,10,17,-48
6,10,18,-70
6,10,19,-59
6,11,12,-11
6,11,13,-6
6,11,14,-20
6,11,15,-19
6,11,16,-126
6,11,17,-11
6,11,18,-68
6,11,19,-35
6,12,13,-12
6,12,14,-22
6,12,15,-48
6,12,16,-63
6,12,17,-12
6,12,18,-31
6,12,19,2
6,13,14,-74
6,13,15,-39
6,13,16,-120
6,13,17,5
6,13,18,-69
6,13,19,-33
6,14,15,-89
6,14,16,-138
6,14,17,-21
6,14,18,-80
6,14,19,-58
6,15,16,-149
6,15,17,-29
6,15,18,-93
6,15,19,-82
6,16,17,-121
6,16,18,-155
6,16,19,-67
6,17,18,-60
6,17,19,-31
6,18,19,-51
7,8,9,-173
7,8,10,-156
7,8,11,-115
7,8,12,-128
7,8,13,-127
7,8,14,-146
7,8,15,-180
7,8,16,-248
7,8,17,-141
7,8,18,-195
7,8,19,-129
7,9,10,-94
7,9,11,-121
7,9,12,-5
7,9,13,-103
7,9,14,-87
7,9,15,-97
7,9,16,-137
7,9,17,-44
7,9,18,-171
7,9,19,-70
7,10,11,-22
7,10,12,-39
7,10,13,-39
7,10,14,-91
7,10,15,-98
7,10,16,-111
7,10,17,-3
7,10,18,-150
7,10,19,-30
7,11,12,-8
7,11,13,-16
7,11,14,-64
7,11,15,-42
7,11,16,-148
7,11,17,-9
7,11,18,-123
7,11,19,-22
7,12,13,-1
7,12,14,10
7,12,15,-42
7,12,16,-87
7,12,17,-1
7,12,18,-85
7,12,19,-3
7,13,14,-38
7,13,15,-51
7,13,16,-157
7,13,17,-50
7,13,18,-131
7,13,19,-16
7,14,15,-109
7,14,16,-107
7,14,17,-36
7,14,18,-152
7,14,19,-5
7,15,16,-185
7,15,17,-35
7,15,18,-157
7,15,19,-75
7,16,17,-124
7,16,18,-195
7,16,19,-61
7,17,18,-152
7,17,19,-26
7,18,19,-99
8,9,10,-246
8,9,11,-216
8,9,12,-157
8,9,13,-254
8,9,14,-220
8,9,15,-244
8,9,16,-282
8,9,17,-195
8,9,18,-242
8,9,19,-140
8,10,11,-178
8,10,12,-175
8,10,13,-176
8,10,14,-224
8,10,15,-252
8,10,16,-328
8,10,17,-161
8,10,18,-184
8,10,19,-133
8,11,12,-122
8,11,13,-165
8,11,14,-191
8,11,15,-155
8,11,16,-269
8,11,17,-195
8,11,18,-208
8,11,19,-125
8,12,13,-135
8,12,14,-134
8,12,15,-201
8,12,16,-182
8,12,17,-128
8,12,18,-139
8,12,19,-109
8,13,14,-190
8,13,15,-186
8,13,16,-245
8,13,17,-188
8,13,18,-170
8,13,19,-117
8,14,15,-234
8,14,16,-278
8,14,17,-170
8,14,18,-203
8,14,19,-108
8,15,16,-274
8,15,17,-165
8,15,18,-195
8,15,19,-142
8,16,17,-289
8,16,18,-281
8,16,19,-170
8,17,18,-206
8,17,19,-143
8,18,19,-121
9,10,11,-185
9,10,12,-121
9,10,13,-175
9,10,14,-220
9,10,15,-248
9,10,16,-255
9,10,17,-82
9,10,18,-216
9,10,19,-102
9,11,12,-76
9,11,13,-163
9,11,14,-212
9,11,15,-170
9,11,16,-242
9,11,17,-88
9,11,18,-272
9,11,19,-150
9,12,13,-76
9,12,14,-83
9,12,15,-150
9,12,16,-101
9,12,17,9
9,12,18,-106
9,12,19,-5
9,13,14,-196
9,13,15,-209
9,13,16,-221
9,13,17,-106
9,13,18,-223
9,13,19,-88
9,14,15,-238
9,14,16,-199
9,14,17,-87
9,14,18,-207
9,14,19,-113
9,15,16,-218
9,15,17,-100
9,15,18,-199
9,15,19,-185
9,16,17,-160
9,16,18,-205
9,16,19,-107
9,17,18,-159
9,17,19,-41
9,18,19,-111
10,11,12,-49
10,11,13,-62
10,11,14,-132
10,11,15,-107
10,11,16,-144
10,11,17,-40
10,11,18,-128
10,11,19,-57
10,12,13,-24
10,12,14,-106
10,12,15,-125
10,12,16,-106
10,12,17,-39
10,12,18,-95
10,12,19,-38
10,13,14,-155
10,13,15,-124
10,13,16,-157
10,13,17,-17
10,13,18,-148
10,13,19,-54
10,14,15,-231
10,14,16,-280
10,14,17,-113
10,14,18,-213
10,14,19,-106
10,15,16,-255
10,15,17,-146
10,15,18,-225
10,15,19,-132
10,16,17,-162
10,16,18,-243
10,16,19,-89
10,17,18,-177
10,17,19,-48
10,18,19,-102
11,12,13,-13
11,12,14,-29
11,12,15,-66
11,12,16,-68
11,12,17,-20
11,12,18,-51
11,12,19,-11
11,13,14,-35
11,13,15,-48
11,13,16,-132
11,13,17,-5
11,13,18,-123
11,13,19,-33
11,14,15,-140
11,14,16,-138
11,14,17,8
11,14,18,-183
11,14,19,-49
11,15,16,-190
11,15,17,-44
11,15,18,-146
11,15,19,-92
11,16,17,-145
11,16,18,-195
11,16,19,-67
11,17,18,-134
11,17,19,-18
11,18,19,-77
12,13,14,-64
12,13,15,-43
12,13,16,-62
12,13,17,-10
12,13,18,-76
12,13,19,-4
12,14,15,-95
12,14,16,-64
12,14,17,-25
12,14,18,-82
12,14,19,-20
12,15,16,-90
12,15,17,-5
12,15,18,-109
12,15,19,-65
12,16,17,-71
12,16,18,-94
12,16,19,-24
12,17,18,-76
12,17,19,-18
12,18,19,8
13,14,15,-132
13,14,16,-198
13,14,17,-102
13,14,18,-207
13,14,19,-111
13,15,16,-170
13,15,17,-46
13,15,18,-137
13,15,19,-41
13,16,17,-153
13,16,18,-188
13,16,19,-82
13,17,18,-151
13,17,19,-51
13,18,19,-78
14,15,16,-243
14,15,17,-121
14,15,18,-222
14,15,19,-137
14,16,17,-129
14,16,18,-238
14,16,19,-43
14,17,18,-176
14,17,19,-32
14,18,19,-97
15,16,17,-158
15,16,18,-208
15,16,19,-96
15,17,18,-143
15,17,19,-30
15,18,19,-67
16,17,18,-208
16,17,19,-85
16,18,19,-106
17,18,19,-81
